full_text,Label
Jujur sih sekalipun gw bakal dukung prabowo tapi ngeliat mereka lebih fokus kampanyein lewat joget2 aja malah menurut gw terkesan cringe sekarang gk tau lgi nih harus tetap dukung dia ato nggak. Gw juga rada heran orang2 kok mau milih capres cuman karena dia gemoy atau joget2.,POSITIF
@nongandah @datuakrajoangek Kalau anak mudanya seperti ini rasanya nggak akan kecewa mendukungnya sebagai cawapres Prabowo,NEGATIF
@WagimanDeep212_ Itukah Pemimpin yg kalian ingin dukung wahai para pendukung Prabowo-Gibran? Bisa2 Ngr ini bangkrut krisis keuangan Rakyat miskin akn smakin miskin para Pejabatnya byk yg korup aset2 Ngr byk dijual demi tutupi hutang nantinya,NEGATIF
@chikiikua Semua teriak menang satu putaran Tp teriaknya Prabowo Gibran sesuai dng Realitas dukungan cek2 sj.... A Min Juga teriak satu putaran PDIP jg teriak satu putaran So Jargon menang satu putaran curang milik mereka yg tdk sesuai realitas,NEGATIF
"@Dahnilanzar @Fahrihamzah Ah biasa aja sih saling menjatuhkan dlm debat, justru Prabowo mulai sendiri dgn pedenya merasa berjasa bahwa Anies Baswedan jd gubernur DKI Krn dirinya!",NEGATIF
"@Ary_pakeY Gini ya bro, prabowo ngeledek anies karna prabowo tau janji nya itu gak munkin di tepati 🤣🤣",NEGATIF
@Leonita_Lestari Biar prabowo menang ya.. aku kok yakin jika prabowo menang jokowi bakal ditendang.. apalagi kalah... cari slamet sendiri²..,POSITIF
@Prihati_utami prabowo paling tegas karena saat dipukul dengan isu pupuk langka di Jateng langsung pukul balik karena sudah melakukan yang terbaik untuk petani tapi data dari pusat tidak sinkron dengan yang ada di lapangan dan inilah yg menjadi PR yg harus dituntaskan kedepannya,POSITIF
"@LOVE_UM4M4 @prabowo @gibran_tweet Bagaimana pun sejarah akan mencatat, bahwa Gibran terlanjur di cap anak haram konstitusi oleh sebagian masyarakat Indonesia kecuali kubu anda. Menang atau kalah, ia akan tersandera... Rasanya memang terlalu fulgar drakor ini...",NEGATIF
@Andria75777 ️️ Prabowo   ku suka. Insyaallah presiden indonesia. Aamiin,POSITIF
Kesuksesan Prabowo adalah hasil dari kebijakan yang mengutamakan kesejahteraan rakyat Indonesia. #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia https://t.co/IahIlwtTbX,POSITIF
Prabowo Subianto Gibran Rakabuming pilihanku.. Menang satu putaran..,POSITIF
Ke depan harus kita dukung terus soalnya anak-anak muda kan kreatif ada yang punya clothing #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,POSITIF
@tempodotco Pa Jokowi presiden yang sangat tegas jelas akan membangun IKN bersama mas Gibran dan pak Prabowo,NEGATIF
Dewan Pimpinan Pusat (DPP) (NCW) menilai sosok Prabowo Subianto tidak layak menjadi calon presiden ( dugaan korupsi Menhan Prabowo Subianto yang membeli 12 jet tempur Mirage 2000-5 buatan Prancis yang sebelumnya digunakan Qatar senilai 792 juta dolar AS atau hampir Rp 12 triliun. https://t.co/NJqTuzqaK1,NEGATIF
Kalau @prabowo memang punya ide tentu dia akan memperdalam pendapat @ganjarpranowo dan @aniesbaswedan. Bukan lugu2nan sependapat ngono kui... Kl begini kejadiannya bisa disimpulkan capres no 2 itu miskin ide.,NEGATIF
@don_muzakir_ @prabowo @gibran_tweet Indonesia pasti Maju rakyat pasti makmur p. prabowo pasti menang,NEGATIF
Saya kenal pak PRABOWO sejak saya mahasiswa. Sekarang dukung beliau terutama 2 pilpres terakhir. Kalah 2 x tetap dukung beliau. Terus kenapa dianggap gak konsisten sama bang @msaid_didu ?,POSITIF
@tvOneNews Rakyat warga Indonesia yg cerdas pasti PRABOWO   pilihannya untuk menjadi presiden semoga PRABOWO pilihan hati nurani rakyat Indonesia terutama pak PRABOWO adalah pilihan Allah SWT aamiin,POSITIF
"@tvOneNews Bikin adem hati liat Pak Prabowo dan Gibran, keren abis!",POSITIF
@MadiBros @Gerindra @prabowo Yang punya suara rakyat koq ...kalo memang nggak serius minta suara rakyat merasa paling berkuasa ya sorry aja suara rakyat bukan untuk Paslon 2 yang Sok Jumawa . #AMINAjaDulu #AMINUnggulDebatCapres,NEGATIF
@Beritasatu Aktivis 98 ga mungkin mendukung produk orba. Prabowo adalah produk orba. kocak ngaku2 aktivis 98,NEGATIF
@mazzini_gsp Semua bisa diatasi dgn joged2 gemoy prabowo. Emang boleh ya gen z se-idc begitu? Gak penting kualitas yg penting bisa joged,NEGATIF
@tempodotco bersama prabowo untuk indonesia emas 2045,POSITIF
@VIVAcoid Saat debat:  - @aniesbaswedan  pamer hasil kerjanya selama memimpin Jakarta - @ganjarpranowo  pamer hasil kerjanya selama memimpin Jawa Tenga - @prabowo  pamer hasil kerja jokowi 😁😁😁,NEGATIF
@syalalaela @prabowo @gibran_tweet @Gerindra @psi_id Wah keren dukung terus dong no urut 02 #EkonomiStabil GSP Hindari Polarisasi,POSITIF
Viral Foto Pj Gubernur Jateng Nana Sudjana Bersama TKN Prabowo-Gibran – https://t.co/HPXM4AvEeP https://t.co/l2I1GJkoHi,POSITIF
@Gerindra @prabowo Selamat pagi dan semangat trs untuk tetap dukung Prabowo Gibran ️,POSITIF
"@anneserlo Prabowo tak punya istri , keseringan sama kuda  sih.. Hee",NEGATIF
Ini salah satu yang akan diperjuangkan Prabowo di bidang hukum bila menjadi Presiden. Pengacara GRATIS yang disediakan pemerintah untuk tersangka. Istilahnya Hotline PARIS. ahttps://www.liputan6.com/pemilu/read/5480403/pakai-istilah-hotline-paris-Prabowo-akan-ajak-ngopi-hotman-paris,POSITIF
"@lordran44 @GeiszChalifah Seharusnya prabowo cepat tanggap menangani hal itu, saat ini beliau masih punya kuasa. Kok dibiarkan?..",NEGATIF
Keberhasilan Prabowo adalah hasil dari kerja keras dan komitmen untuk kesejahteraan rakyat. #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia,POSITIF
@PartaiSocmed Sudah 2x pilih prabowo. Kejelekannya ud kelihatan. Ga mau lagi. Saatnya 01,NEGATIF
@yusufagro @aniesbaswedan @prabowo @AgusYudhoyono @alextham878 @AlmaghribiS @andre_rosiade @Gerindra @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @G0mb4k @Papa_Brewook Laah memamg Pak Anies gak bersikap baik sama prabowo? Apakah krna debat kmrin kalian blg Pak Anies gak bersikap baik? Klo takut di serang dlm debat..MUNDUR aja bro Jgn merengek2 minta dipuja puji CEMEN.!! Dlm debat  justru hrsnya Serang balik Pak Anies..habis2an Jgn  NGAMBEK...,NEGATIF
@griselruiz88 @ganjarpranowo @prabowo @Gerindra @golkar_id @Official_PAN @PDemokrat @BosPurwa @nongandah @bobby_risakotta Takut  dgn capres 02 yg punya rekam jejak pelanggar HAM,NEGATIF
@PDemokrat SELAMA PARTAINYA MASIH MENDUKUNG SI GIBRAN DAN JOKOWI 3 PERIODE (PRABOWO HANYA BONEKA) MAKA JANGAN PILIH CALEG NYA BIAR TAHU RASA KALIAN SEMUA!!!!,NEGATIF
Soliditas Gempita: Bersama Prabowo untuk Indonesia yang lebih baik.,POSITIF
@itscinat RelawanErick Dukung02 dukung terus prabowo gibran yakin menang #RelawanCakETutk02,POSITIF
@faturkeeoo Terbungkam oleh realita juga rupanya aktivis kita ini wkwk yg menang tetap prabowo yo percaya la,NEGATIF
@PartBurungGalak @JameKakah Emang kowe pinter.?  Menurut Rakyat pemilih Prabowo-Gibran : Kamu yg Goblok.!  Terus kamu merasa Benar dg analisamu itu?  Itu lah yg membuat kami menilaimu Tolol &amp  Goblok.!,NEGATIF
@MichelAdam7__ Ngomong dari hati dan tanpa basa-basi itulah pemimpin yang bisa membawa perubahan positif. Dukung terus pemimpin yang tahu cara menyentuh hati rakyat! Seprti Prabowo   contonya...,POSITIF
@kangdede78 Apapun orang kata gue tetap dukung Prabowo karena @prabowo adalah jendral penculik dan pembunuh mahasiswa bravo jendral https://t.co/ufTYNxNBz5,POSITIF
"Ketika banyak mencoba meruntuhkan, kita malah semakin kuat dalam optimisme, bersatu mendukung Prabowo",NEGATIF
"@suaradotcom Pak Prabowo, Gibran, salam hormat buat kehebatan kalian, selalu mendukung!",POSITIF
@99propaganda @prabowo @gibran_tweet Kesejahteraan Rakyat adalah Prioritas: Prabowo-Gibran Melangkah Bersama Rakyat,POSITIF
@Generasi_MudaNU Disetting ini harusnya Prabowo yang menang,POSITIF
@kompascom Tetap semangat Prabowo Gibran kita yang di bawah dukung terus jangan sampai tudingan tudingan gak jelas meruntuhkan semangat kalian,POSITIF
"@Dandhy_Laksono @Dharmas56190807 Prabowo lebih layak jadi peternak  kambing . 3 kali Nyapres kalah.Bilangnya di tipu,di bohongin.Apa  tujuan Prabowo yang berapi-api ingin jadi Presiden?",NEGATIF
@Paltiwest gene reti nek prabowo meh menang,NEGATIF
prabowo dihati rakyat indonesia,NEGATIF
"@DedynurPalakka @psi_id Kesian ni orang dan partai Jokowi terus 😂  Dan gaada pengaruhnya pula wkwk, dikira rakyat bego kali, gw berani taruhan apa aja ayo kalo 2024 PSI gaakan lolos dan prabowo akan kalah. 😂 sini",NEGATIF
@pro_gibran_ Yakin Prabowo Gibran menang satu putaran,POSITIF
"@AkalSehat2024 @AndiSinulingga @prabowo @gibran_tweet @jokowi Klaau menurutku sih prabowo dipsgkan sama gibran yg msh terlalu muda, utk di setting kalah lagi dgn berbagai persoalan, paslon intinya mrka Gamut.. krna mnrtnya Amin ga bkl menang..""",POSITIF
Jangan serahkan bangsa ini ke prabowo https://t.co/sZsRjHQeRk,NEGATIF
@fajarnugros Prabowo Hebat. Mudah2an jadi presiden kita semua.,POSITIF
"@OppungTp @M45Broo @yonifree 🤣🤣🤣🤣 Ternyata bener kata @budimandjatmiko   Pendukung PRABOWO syaratnya Harus GOBLOK  yg ditanya apa,jwbnya apa 🤣🤣🤣",NEGATIF
"Petani lebih paham ini, pak Amran sebanarnya paham tentang pertanian tetapi Krn dia bergabung deng partai Gerindra maka harus mempoles jejak pak Prabowo atas kegagalan food estate dng menanam jagung diatas poliback",NEGATIF
Prabowo setiap ditanya soal HAM wajah aslinya langsung keluar. Gemoy kok ngamukan.,NEGATIF
@MardaniAliSera @Cigundul87 Alhamdulillah Pak Prabowo   memang sangat sangat layak dan diharapkan oleh mayoritas rakyat Indonesia untuk menjadi presiden Indonesia 2024-2029. Pak Prabowo   adalah putra Trbaik Bangsa Indonesia yang ada saat ini. Kami brharap Pak Prabowo   trpilih jd presiden,POSITIF
@msaid_didu Video ini malah bikin keluarga polisi dan TNI mantap dukung prabowo.. Tadinya gk tau malah jadi tau,POSITIF
"@papa_loren Dari pada Prabowo ngaku Islam tapi anehnya goblok aslinya, ngaji saja ngk bisa, sholad ngk pernah....apalay sholat Jumat... manusia kayak gitu mau jadi presiden 🤦‍♀️",NEGATIF
"@Official_PAN @ZUL_Hasan Acara kementian perdagangan di buat untuk kampanye prabowo, disini saja sudah jelas salah, ditambah lagi merendahkan sholat. Ini udah keterlaluan bngat. Tangkap, penjarakan dan tenggelamkan PAN.",NEGATIF
@tvOneNews Pak Prabowo Gibran sosok pemimpin idaman rakyat banget,POSITIF
Mari semangat tetap dukung Prabowo-Gibran. #PrabowoGibranMakinDiDepan https://t.co/Qt2bUpu7ou,POSITIF
"@CNNIndonesia Waktu Ganjar pilih Mahfudz (Nu Kultural), Anies Pilih Imin (NU), saya menebak Prabowo akan pilih Said Aqil, eh malah pilih bocil. 🤪  Tapi bocil bin Pak Lurah🤪",POSITIF
@antaranews @prabowo @gibran_tweet emang gagasan kalian apa? Joget2 sm ngomong fitnah doang?,NEGATIF
@Simbok_Dharmi @ganjarpranowo @mohmahfudmd Menangis' insaallah 2024 kami warga Indonesia tetap dukung Prabowo Subianto selamat tinggal PDI P trimakasih banyak pak Bambang pacul atas pencerahannya,POSITIF
@SINDOnews aminn doa terbaik untuk pak prabowo,POSITIF
Ganjar fokus ke kesejahteraan rakyat Prabowo fokus ke serangan. Mana yang prioritas? @PanggilTeh_Neng https://t.co/Ss5jkDrMyt,POSITIF
@PartaiSocmed Peluang Anis saya rasa lebih besar menang jika Prabowo yg kalah pada putaran pertama. Bagusnya Anis bersatu dengan Ganjar melawan Prabowo.,NEGATIF
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Wowo manusia golongan oportunis. Mendingan opor ayam deh..,NEGATIF
Presiden @jokowi tetap dukung @ganjarpranowo @mohmahfudmd sebagai Presiden &amp; Wakil Presiden 2024. Kalau yg dukung Prabowo ternyata bukan @jokowi tapi Joko Praroro,POSITIF
Wiranto: Prabowo sudah terbukti telibat penculikan!,NEGATIF
"@Maruahalsiahaa2 @islah_bahrawi @Mang_wa2 Prabowo jga demen bokep bro,hanya malu utk mengakui.",NEGATIF
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Narasi blunder jelas pelanggar HAM Paslon lain? Ya jelas bukan hanya pak prab seorang 'pelanggar Ham',NEGATIF
"@jokowi Pak jo, besok pemilu bapak pilih pak @aniesbaswedan  aja... 😁 kalo pak @prabowo  yg nerusin bapak jd presiden kurang asik kek bapak yg lbh beretika. Ngeri kmi takut ga nyenyak tidur malam.",NEGATIF
@hariqosatria Kebesaran hati Prabowo Subianto menurut Ujang terlihat sangat jelas dengan berbagai program yang menyejahterakan rakyat. Program seperti dana abadi pesantren hingga makan siang gratis untuk anak sekolah dan ibu hamil sangat membantu bagi rakyat,POSITIF
Pilih Nomor 2 untuk   #PrabowoPresidenRI24-29  #GibranWakilPresidenRI24-29 #GerindraMenang #2 @prabowo @gerindra IndonesiaMaju  https://t.co/HoMdBmGnZa,POSITIF
Prabowo Subianto pendusta https://t.co/1nIGjOs6qb,NEGATIF
@syalalaela @prabowo @gibran_tweet @Gerindra @psi_id Semoga enang beneran sekali putaran aja yaaaa aku pokoknya dukung terus #EkonomiStabil GSP Hindari Polarisasi,POSITIF
@tvOneNews Prabowo gibran pasti menang 1 putaran menuju indonesia maju,POSITIF
@Gerindra @prabowo Pak Prabowo memang the best.calon presiden yang sangat satset,NEGATIF
@Dennysiregar7 Gak tega lihat survey terbaru 😭 jadi kangen bro @yunartowijaya   Mas Toto meninggalkan pasukan2nya disaat markas mulai hancur lebur akibat blunder2 pasukan infantri nya.  PRABOWO GIBRAN SIAP MENANG SATU PUTARAN.,POSITIF
@AlmaghribiS Kiran prabowo menang mutlak 90%,NEGATIF
@ESawela Dedikasi Prabowo terhadap kesejahteraan rakyat mengilhami relawan   untuk fokus pada pelayanan kepada masyarakat. #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/ktOiKorRbQ,POSITIF
@HmfaqihA Prabowo pasti menang di kampung ku jateng yg dulu 80% Jokowi kini pindah ke Prabowo,POSITIF
"Prabowo yang identik dengan Orde Baru, serta memiliki catatan pelanggaran HAM berat tidak akan didukung oleh anak muda, khususnya mahasiswa. Hal ini terbukti dengan pencopotan baliho Prabowo di Ternate #PrabowoTidakKompeten ❗ ❗ https://t.co/GwG8slD4Ek",NEGATIF
"@usepiskand26579 @yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Aamiin Anies Imin satu putaran, berikan hidayah bagi yg bermain curang hancurkan dengan kuasamu Ya Allah Aamiin 🤲🏻",NEGATIF
@are_inismyname @amelcewaw @gibran_tweet @P4P4B0W0_2024 @99propaganda @bengkeldodo @florieliciouss @Kimberley_2024 @Bank_Joee_ @BANGSAygSUJUD @prabowo @cuitcuap_ @Ndons_Back Ada bukti ga Woi sadar ga loe bicara bukti‍️ ? Yg sdh terbukti menculik aja loe tetap dukung Ini ttg belimbing sayur yg asal MANGAB bila dia mengerti ucapannya seharusnya dia langsung di koreksi saat itu juga ! Bicara sesuai batasan inteligensi masing²,POSITIF
@Dennysiregar7 Ini tweet yg sangat keliatan kalah banget. Semakin yakin prabowo gibran menang,POSITIF
Bersama Prabowo kami berjuang untuk Indonesia yang lebih maju dan adil. #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/SK6532zUlt,POSITIF
@NenkMonica Alah tu mah @andre_rosiade ndak panek managakan banang basah?? Kalo seluruh Indonesia Prabowo bisa menang tp di Sumbar raso2nyo agak barek etong2an hattrick tu jan digadele juo rang kampuang tu jo icak2 nelp pak menteri,POSITIF
@BANGSAygSUJUD @jokowi Saya yakin prabowo Gibran pasti menang,POSITIF
@TxtZodiak Tetap semangat dukung terus pasangan pak prabowo dan mas gibran #TimBarisanRFG,POSITIF
"@geloraco Wow, sosok pak prabowo itu bukan cuma tegas di panggung politik, tapi juga lembut di hati rakyat.",POSITIF
@markentoshopid @AseraBenecia @sosmedkeras @prabowo @ganjarpranowo @aniesbaswedan @mohmahfudmd @gibran_tweet @cakimiNOW ...kita kan sudah punya TUHAN sebagai PENUNTUN_KEBAIKAN apakah kita sudah tidak percaya TUHAN???,NEGATIF
Prabowo No.2 concern sama anak-anak dukung terus ya guys! dekade08 Prabowo - Gibran,POSITIF
Kesejahteraan Rakyat: Komitmen Prabowo melalui hubungan regional yang erat. #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia https://t.co/CuxVq0Pkfa,POSITIF
@vanc1Bozz @PDI_Perjuangan @prabowo @puanmaharani_ri @Masinton @jokowi Kasihan juga pdip... Berharap tapi tak diberi.,NEGATIF
@Waudira @prabowo Maju dan Dukung terus lah #RelawanCakETutk02,POSITIF
Tenang aja Prabowo pasti menang. https://t.co/gA4iF3Etc7,POSITIF
@ekowboy2 Mimpi kami warga Indonesia tetap dukung Prabowo asli dalang bukan wayang dari Megawati ataupun surya paloh,POSITIF
@xquitavee @prabowo itu gusdur yg bilng dab mash ada ..skarng wowo di mna ikhpasnya kl capres berkali kali kalah trs dan ga than opoaisi ...,NEGATIF
@Wilyaryan Tetap dukung Prabowo -Gibran #PSGibranBanjirDukungan,POSITIF
@borju_1s Keren unggulan Paslon no 2 tetap dukung Prabowo #MakanSiangSuSuGratis,POSITIF
Prabowo pemimpin yang kami yakini akan membawa perubahan yang berarti bagi Indonesia. #02UntukPersatuan DukunganGEMPITA UntukPrabowo,POSITIF
@PartaiSocmed Kalau mahfud dipilih jadi wakil prabowo kemarin apakah anda tetap dukung prabowo tum?,POSITIF
@OssyDermawan Saya 2 kali pilih prabowo karena kemarin kelihatannya memang mau merubah ke arah yang baik. Tapi sekarang kok malah milih wakil yang cacat etika yang licik mentang-mentang Anak presiden. Dan lagi lagaknya wores ini angkuh sekali... Sudahlah ga bakalan milih Prabowo lagi!!,NEGATIF
Keberhasilan Prabowo adalah hasil dari kebijakan yang berfokus pada kesejahteraan rakyat Indonesia. #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia https://t.co/6QYmfhWKtc,POSITIF
@Yusrilihza_Mhd Di Kubu Prabowo-Gibran PBB Partai Islam satu-satunya jadi jangan kuatir konstituen Partai Islam di Pemilu lalu dan sekarang masih tetap dukung Prabowo tapi partainya dukung calon lain besok pasti akan pilih PBB. Yakin saja Pak. Saya sih tidak.,POSITIF
@Nikmatul_Sg Walaupun ratu Pantai Selatan ada di kubu Prabowo Gibran kalau mainnya secara jujur adil dan benar ya tetap kalah,NEGATIF
@ainunnajib @PartaiSocmed @prabowo ada2 aja kelakuan buzzer wkwk,NEGATIF
@are_inismyname @Ndons_Back @bengkeldodo @P4P4B0W0_2024 @BANGSAygSUJUD @99propaganda @Bank_Joee_ @florieliciouss @Alie_Fahnoor @G0mb4k @Kimberley_2024 Etika pemimpin itu tenang dalam kondisi apapun. Tampak sekali Prabowo emosian dan agak kurang enak dilihat pas menjulurkan lidah. Aku rasa kurang pas.salam damai,NEGATIF
Prabowo: Mengedepankan kebijakan luar negeri yang proaktif untuk mempromosikan kesejahteraan rakyat. #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia https://t.co/lj947nnJ4U,POSITIF
"@Fahrihamzah Wkwkwk ini maksudnya nyindir orang² di koalisi perubahan versi @SBYudhoyono dan @AgusYudhoyono. Betapa malang nasibmu, Gus! Ditinggal Anies, gabung Prabowo pun kalah oleh yg kata @bumnbersatu dipungut dari comberan. 😅",NEGATIF
Bersama Prabowo kita siap menghadirkan perubahan positif untuk Indonesia tercinta. #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/eBzgUHRpoX,POSITIF
@BosPurwa @prabowo Mknya ga heran paslon 02 yakin menang 1 putaran uang dan fasilitas negara mereka kuasai utk kampanye,NEGATIF
@alextham878 @prabowo Slm satu putaran,NEGATIF
@CNNIndonesia pak Prabowo lah yang mampu menjadi presiden indonesia,POSITIF
"@Fahrihamzah @prabowo Dia nggak berani buat polling diruangannya ... Karena pasti ANIES yang akan menang.  Soal penampilan prabowo yang elu nanya, jawaban yang tepat hanyalah BODOH TEMPRAMEN MEMALUKAN.",NEGATIF
Dukungan   menunjukkan bahwa Prabowo adalah pilihan yang tepat untuk Indonesia. #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/JJ2T3lN6yi,POSITIF
Bersama Prabowo   berjuang demi keadilan dan kesejahteraan rakyat. #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/eEmUCqrI6S,POSITIF
"@jivabaskoro @mawakresna @Reiza_Patters @budimandjatmiko @prabowo Sabar tum emang,@mawakresna punya pikiran dia kan buzzeer goblok",NEGATIF
@ajengcute16__ Mimpii ketum lu jeng...😄😄 Justru menurut gue penyebab terbesar  kekalahan pak prabowo di pilpres 2024 ini adalah faktor gibran...catet nih @ajengcute16__ ...artinya pak prabowo akan jadi capres RI seumur hidup ...😄,NEGATIF
Demi Tuhan nya gak bs ditarik krn itu fakta bagi @Uki23 yg melihat sendiri surat hasil investigasi DKP. Dan itu menunjukkan bahwa sesungguhnya mrk pun MENGETAHUI MENYADARI MEYAKINI bhw Prabowo penculik dan mereka tetap dukung. Jadi klo dulu dia blg Demi Tuhan skrg kita bs https://t.co/vJO9acnEVj,POSITIF
Prabowo pasti hanya bercanda jangan sampai terjadi kesalahpahaman. Dukung terus untuk pemilihan presiden 2024! @camelkuningg https://t.co/1Ue0Xai5kw,POSITIF
"@islah_bahrawi om, monmap nih. kaya nya miskom. habis nyerahin map, prabowo lgs nunduk dan duduk. jd kemungkinan ga liat kalo ada yg ngajak salaman. apalg bnyk org tua penglihatan nya uda kurang (rabun dekat). saya liat beliau jg ga pake kacamata. gak memfitnah jg menjauhkan kita dr neraka lho.",NEGATIF
"Sumpah takut banget, bayangin lu lagi menyantap bakso yang super enak lalu tiba-tiba DUAR elu tertembak karena apa? Karena PRABOWO PRESIDEN KITA damn. Atau kegiatan bunuh-membunuh akan dinormalisasikan karena negara militerisme ini. Makan tuh HAM rendah",NEGATIF
"@TeddGus Ted, prabowo ajak jga lah istri sama anaknya  !!!!",NEGATIF
Generasi penerus bersama Prabowo mengubah mimpi menjadi kenyataan untuk Indonesia.   simbol semangat #02UntukPersatuan Dukungan  UntukPrabowo,POSITIF
"@ANDALASHUSNI @DokterTifa @gibran_tweet Berarti sistematis ya bung, seharusnya kalo punya rasa malu jangan mau dicalonkan jadi cawapres, karena memang belum pantes dan tidak pantas, gibran dipilih prabowo karena dia anak jokowi yang notabene presiden, kalo bukan anak presiden gak mungkin dipilih jadi cawapres",NEGATIF
  dan Prabowo: Bersatu demi kesejahteraan rakyat. #02UntukPersatuan Dukungan  UntukPrabowo,POSITIF
  semangat juang generasi penerus. Bersama Prabowo kami adalah agen perubahan untuk Indonesia yang lebih baik #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/LG9zKNRb1r,POSITIF
@dekade_08 bismillah prabowo pasti menang,POSITIF
@Gojokaisen86 @info_beragam Dengan memberikan dukungan penuh kepada Pak Prabowo kita turut berperan aktif dalam menciptakan pemerintahan yang transparan adil dan berorientasi pada kesejahteraan rakyat.,POSITIF
@Noviani1Saputri Kesejahteraan rakyat jadi prioritas utama Prabowo makin cinta deh sama doi #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia,POSITIF
@VIVAcoid fuji nikah sm prabowo dijamin blm nyoblos udah menang pilpres,POSITIF
Bro Prabowo kasih harapan buat anak-anak dukung terus ya! dekade08 Prabowo - Gibran,POSITIF
@ainunnajib @prabowo Kalah debat pemikiran lawan dengan emosi. Heran msh banyak aja yg dukung krn ada anak bawang,NEGATIF
Bersama Prabowo   dan generasi muda lainnya menjadikan mimpi besar untuk Indonesia menjadi kenyataan #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/Rq5QkQfGDZ,POSITIF
@sobat_Prabowo Sebagai pemilih integritas dan sikap etis calon presiden sangat penting bagi saya. Saya khawatir dengan beberapa tindakan yang bertentangan dengan nilai-nilai integritas. @Prabowo  capres berkualitas #PRAGIBPrabowoArogan #PRAGIBPrabowoJuaraDebatCapres,POSITIF
"Jangan bersedih kalau dibilang ndasmu"" oleh Prabowo. Jokowi digituin dulu jadi presiden. 😆""",NEGATIF
Bersama Prabowo   dan anak muda lainnya berdiri kokoh dalam mewujudkan impian untuk Indonesia yang lebih baik #02UntukPersatuan Dukungan  UntukPrabowo https://t.co/NaI3N7lo9s,POSITIF
"@Hasbil_Lbs @Tan_Mar3M Jokowi terlihat cerdas di sini.... Pasang gibran dgn prabowo... Jika 2 putaran siapa pun yg kalau di pastikan akan pindah ke paslon no 2 Amin kalah --&gt  ke prabowo Ganjar kalah ‐---&gt  ke gibran  Mau tahu tanda nya? Berani g pdip copot Gibran , yg di narasikan anak haram konstitusi",NEGATIF
@MichelAdam7__ Dukungan kami terhadap Prabowo   dan Gibran karena dedikasi mereka dalam membangun infrastruktur kota yang lebih baik.,POSITIF
Prabowo harus lebih aktif dalam meningkatkan kesejahteraan rakyat. @boyboy96242430 https://t.co/anXm6h79N6,POSITIF
Prestasi Prabowo adalah cermin kebijakan yang mengabdi pada Indonesia dan memperjuangkan kesejahteraan rakyat! #02UntukGeopolitikNegeri PrestasiPrabowo DiMataDunia https://t.co/wmqgm32bdH,POSITIF
@Prabowo  Iya ba  begitu pak Prabowo soalnya ibu ibu pada galau khawatir kalo bansos nya nanti di hentikan kalo pak Prabowo jadi presiden mereka pikir bansos dan PKH cuma ada di rezim ini,POSITIF
@datuakrajoangek Biarkan saja majalah tempo mau bikin narasi apa aja rakyat dah anggap narasi narasi tempo sampah ga ngaruh tetap dukung jokowi pilih prabowo gibran,POSITIF
"@PartaiSocmed @kopi_starbak Ternyata Partai socmed adlh netizen yg suka telan mentah2 informasi. Itu video 5 TAHUN LALU ditujukan untuk pemilu 2019. Dan Prabowo beneran resmi nyalon di pilpres 2019 sma sandi (trus kalah 😌) dan Pak Anies beneran gak nyalon di pilpres 2019. So,udh kadaluarsa tuh janji 🤭",NEGATIF
@GeiszChalifah Lebih cocok memimpin Indonesia kedepan pak Prabowo   lebih berwibawa cerdas santun dan Mampu tampil di kancah internasional.,POSITIF
@gtobing2903 Semoga beliau menang 1 Putaran semangat pak prabowo,POSITIF
Tak Bahaya ta? Colek si Roban dan kawan-kawannya nih Berikut cuplikan artikelnya : Saya dukung Prabowo Prabowo pasti menang. Saya resep banget liat Pak Prabowo orangnya gagah ujar Suparlan (50) warga Bojong Pondok Terong Kota Depok Dia mengatakan ikut mendukung aksi https://t.co/TZxNn6eXxa,POSITIF
