full_text,Label
@liputan6dotcom tapi prabowo di bela rakyat saat pilpres 2019 sampaai ada yg mati di tinggal begitu aja nd4smu et1k,NEGATIF
@adearmando61 Kenapa sih prabowo gak pernah milih cawapres yg lebih tua dari dia biar menang gitu https://t.co/B22WqkMrg5,POSITIF
"@VIVAcoid Masyarakat mendukung penuh Prabowo dan Gibran, karena mereka adalah pilihan yang tepat!",POSITIF
@LOVE_UM4M4 @prabowo @gibran_tweet Semoga yg selalu nyerang keluarga pak Jokowi menanggung malu tapi kalau masih punya rasa malu,NEGATIF
@WidasSatyo Kayaknya tujuan Jokowi bukan Prabowo-Gibran menang tapi supaya suara ke PDI terbagi dan GanFud Kalah. Soal Prabowo-Gibran menang itu bonus. Yang penting bagaimana caranya supaya Ganfud (PDI) nggak jadi presiden.,POSITIF
@OposisiCerdas Mas Gibran dan Prabowo tidak akan kehabisan uang karena duitnya nggak bisa dihitung pemimpin yang selalu membantu masyarakatnya nomor 2 pasti menang,POSITIF
@Alie_Fahnoor @askencana @Bank_Joee_ @bengkeldodo @Bu__Nuk @Lembayung071 @coldbrew165 @mpoklela7 @daengmatarang @drReUtari08 @NoMeycan Harus elu malu nama elu bagus tapi langsung ngegas hina orang. Awal kata pa'oel itu dr daerah gw. Ditanya tapi ga ada argumentasi. Begini otak pendukung Pak @prabowo ?,NEGATIF
@Paltiwest gene reti nek prabowo meh menang,POSITIF
@andre_rosiade Kok Prabowo Presiden Gerindra Menang? Wapres nya knp gk disebut? tandanya gk serius partai sampeyan dukung GRR🇮🇩🇮🇩 yg penting acis nya,POSITIF
@Block13_Madura @siregar_elang Ibunya PRABOWO  cucu dari kapiten BELANDA yg nangkap PANGERAN DIPONEGORO,NEGATIF
"Pak Prabowo belajar etika sama siapa ya, kok bisa melewati jabat tangan Kiyai begitu aja? @lagidimimpikamu https://t.co/Pf6tGiuCUn",NEGATIF
@pro_gibran_ Medan gokil semakin yakin jika prabowo gibran akan menang dalam satu putaran.,POSITIF
"@tvOneNews Pak Prabowo dan mas Gibran kami mana mungkin takut sama lawan. Secara mereka orng pintar, orng cerdas. Masa mau takut sama yg modelan kyak tim sbelah""",POSITIF
@msaid_didu Satu lagi pk...pilihan kata blunder...JANGAN PILIH PRABOWO GIBRAN...mau membangun bangsa yg maju kok Pesimis.,NEGATIF
@geloraco Apa salahnya pak anis.... Ys salah sepatutnya prabowo yg melanggar kode etik seharusnya kpu menggugurkannya  dari pencapresan,NEGATIF
@UyokBack @KPU_ID @bawaslu_RI @jokowi @prabowo @gibran_tweet Dulu juga begini kok di 2019 Kades di kumpulin si Nganu,NEGATIF
@BosPurwa Prabowo pasti jawaranya,POSITIF
@alisyarief Ya @PDemokrat dukung Prabowo dapat apa? cawapresnya kalah pinter sama @EmilDardak (jubir) apalagi sama @AgusYudhoyono kok ya mau https://t.co/QvDUPLjPWK,POSITIF
@siompulandak @PartaiSocmed @aniesbaswedan @prabowo Bodoh lu...itu agar kasus ham ini tuntas ..pukulan telak untuk penguasa sekarang,NEGATIF
@TheArieAir Bos. Tuh adalah ajudannya prabowo.. Jgn lebai,POSITIF
"@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana jokowi naik jakarta koalisi sama prabowo, blom selesai jabat d jakarta dah berani lawan prabowo, bahkan prabowo kalah 2x, gada tuh narasi gini wkwk",NEGATIF
@pro_gibran_ Siap mas Gibran kita tetap kawal Prabowo Gibran sampai menang,POSITIF
@Gojokaisen86 @RcyberProj0 @prabowo @gibran_tweet @Projo_Pusat Banyak akun-akun aneh bertebaran di X. Satu mengumpan... yang lain menjawab dan menguatkan. Rata2 dari paslon 2. Bayarankah?,NEGATIF
"@MurtadhaOne1 Dia yg ngomong kalo sampe prabowo kalah, kita bakal masuk penjara. A76 cara kecurangan dilakukan mrk",NEGATIF
@Uki23 Terbukti pilihan rakyat adalah Prabowo Gibran,POSITIF
"Prabowo akan sulit kendalikan ulah partai pendukung korupsi bangkit lbh besar krn koalisi jumbo dimulai dr langgarhukum Hakim MK...start buruk koalisi dr Capres nya. Sembako naik, Prabowo Utang Rp 386 Triliun Beli Alutsista https://t.co/P4h2nkUo6o .&gt  Miftah Jogja Solo kopi ndasmu https://t.co/VS3I6EhAGW",NEGATIF
@Uki23 @prabowo Demi Tuhan ... Tuhannya pun dia gadaikan sekarang demi Prabowo.,NEGATIF
"Zulhas Menista Agama dan Kekacauan Koalisi Prabowo di Mata Umat Islam, https://t.co/t2Pa6GoSMf",NEGATIF
Sudah Jelaskan Siapa Yang Takut Kalah..  #GanjarMahfud2024 #paktelur #GanjarMahfud #president #anakpresiden #prabowo #gibran #pastiganjar https://t.co/hrxQDDp0Bm,NEGATIF
"@blantik_pedhet1 Yang berkesimpulan blunder itukan buzzer prabowo dan pengamat 😜  Mbak puan lho biasa aja, baca selengkapnya isi berita bukan cuma modal judul berita lalu ndakik-ndakik bernarasi.  https://t.co/13oawCoMSe",NEGATIF
"@lukmansaifuddin Semua mengkritik Prabowo soal etik, apakah yg mengkritik itu juga bisa menjaga etikanya?  Hah, semua hanya demi seorang penggemar tontonan video porno. Bahkan seorang mantan menteri agama pun ikut larut di dalamnya.",NEGATIF
@BosPurwa @prabowo Mknya ga heran paslon 02 yakin menang 1 putaran uang dan fasilitas negara mereka kuasai utk kampanye,NEGATIF
Goblok mana lagi yang @prabowo @Dahnilanzar @Fahrihamzah @fadlizon @SBYudhoyono @AgusYudhoyono @Yusrilihza_Mhd dustakan?!,NEGATIF
 Kita harus menang satu putaran kita harus tempur habis-habisan. Target kita minimal 60 persen insya Allah lebih #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF
"@shailarestiaaa Kalah di Pilpres Dua Kali, Prabowo: Saya Tidak Pernah Membenci Jokowi. dekade08",POSITIF
"@VIVAcoid Dengan Prabowo-Gibran, kita yakin masa depan Indonesia akan lebih cerah!",POSITIF
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Susah ngasih tau pendukung prabowo..goblok goblok isinya,NEGATIF
@ignasbowo @mpoklela7 @AndreasSolusi @OppungTp @putri_Aalona @siregar_elang @temanduit dulu Prabowo marah2 gebrak meja.. dinyinyirin.. jalan lambat dinyinyirin skrg joget gemoy pun dinyinyirin benar2 kurangGanjar!,NEGATIF
"@Ary_pakeY Gini ya bro, prabowo ngeledek anies karna prabowo tau janji nya itu gak munkin di tepati 🤣🤣",NEGATIF
"@Beritasatu Wah, Prabowo dan Gibran sungguh luar biasa! Mereka fokus mengembangkan sumber daya manusia dengan sepenuh hati!",POSITIF
"@habiburokhman 2014 , 2019 lembaga Survei dan perhitungan cepat bayaran Prabowo juga menang bahkan si Gemuk Sempoyongan ini sudah syukuran  buktinya kalah juga, apa pikir kami lupa, ini trik murahan membentuk persepsi dari gerombolan kalian",NEGATIF
@Resty_J_Cayah @Dahnilanzar @prabowo Sudah tua mending istirahat aja ... nambah2 ibadah,NEGATIF
@deniss4lam @OposisiCerdas Masih berani bilang Prabowo akan kalah lagi?  Dia sekarang didukung semua perangkat pemenangan,POSITIF
@chikiikua Semua teriak menang satu putaran Tp teriaknya Prabowo Gibran sesuai dng Realitas dukungan cek2 sj.... A Min Juga teriak satu putaran PDIP jg teriak satu putaran So Jargon menang satu putaran curang milik mereka yg tdk sesuai realitas,POSITIF
"@Jayabay19479190 Pendukung Ganjar ini tolol atau goblok. Tiap hari berkicau tentang Prabowo. Mau kampanye negatif atau kampanye hitam, nama Prabowo makin tertanam di kepala orang yg membaca dan keinginan tahuan akan Prabowo akan meningkat dan mereka akan cari informasi pembanding. Yg untung PS.",POSITIF
@BANGSAygSUJUD @jokowi Nomor 2 pasti menang pemimpin yang selalu mencintai masyarakat dengan tulus dan selalu mendengarkan keluh kesah masyarakat yaitu Pak Prabowo dan Mas Gibran,POSITIF
@Uki23 Sekali2 post prestasi Prabowo dong.. https://t.co/xY0mqKq7JG,POSITIF
@BosPurwa Laaah gimana perjuangan prabowo bertahun tahun mengabdi ke rakyat??,POSITIF
@Mdy_Asmara1701 Coba belimbing sayur di wawancarai pasti jawabannya tanya aja sama Prabowo 🤣🤣🤣,NEGATIF
"@GwynxAsh @triwul82 @prabowo @jokowi @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @parwatyRizky @Dhidot44872621 @viksory Isu HAM dan isu intervensi MK bisa diselesaikan Pak Prabowo dengan gemilang, tandanya beliau paling siap berdebat sebenarnya",POSITIF
"@Fahrihamzah Semua ada masanya, masa p prabowo sdh lewat, beliau sdh tua, sdh 4x nyapres, skrg masanya p anies, sdhlah bung fahri andapun sdh disorientasi, dulu pemikiran anda jd rujukan skrg gk lagi apalagi setelah revisi uu kpk kata anda menguatkan skrg apa yg terjadi, mana tgjawab anda?",NEGATIF
@ajengcute16__ Serius nanya jeng klu Prabowo-Gibran menang kamu bakal jadi apa ya? Komisaris kah? Atau masih jadi kader biasa aja?,POSITIF
@Bulurah8842 @LSudarmadji @prabowo @gibran_tweet @Projo_Pusat Penyakit hati kak hatinya kotor,NEGATIF
"Perubahan ada di tangan kita sendiri, hancurkan dinasti politisi sejati demi kebaikan negara ini!! @zainn_sa AMIN2024 | #2024KalahkanJokowi | Prabowo bukan Jokowi |Ijazah | samsul | Ndasmu https://t.co/zCtKNMhBX2 https://t.co/W4Bh91EYwJ",NEGATIF
@faturkeeoo Terbungkam oleh realita juga rupanya aktivis kita ini wkwk yg menang tetap prabowo yo percaya la,POSITIF
@Metro_TV Anak muda al in prabowo gibran menang satu putaran,POSITIF
"@Yurissa_Samosir @andre_rosiade @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Gagal deh sekolah kepribadian yg dilakukan Prabowo menjalang kampanye krn kata kata ndasmu.  Watak asli kasar emosional memang gak bisa disekolahin, bisanya diberi sangsi jangan pilih org spt ini. Paham yaaa teman2 ?",NEGATIF
@kiki_daliyo Kata Gemoy hanya digunakan sebagai topeng untuk menutupi sikap kasar dan kejam yang sebenarnya Prabowo Bukan Jokowi dan tidak akan pernah bisa seperti pak Jokowi,NEGATIF
@pro_gibran_ Salam 2 jari untuk dukung Prabowo Gibran. ,POSITIF
"@keuangannews_id @prabowo @jokowi @SBYudhoyono @KPK_RI @Gerindra Anak2nya jadi walkot,ketua partai dll sehingga gesturnya seperti Raja dan manusia setengah Dewa , ini  yg harus dilawan bersama, hiden agenda jika terpilih  @prabowo yg  sudah Tua renta dan sempoyongan hanya sbg simbol  ,  1 atau 2 th dianggap berhalangan  tetap atau dibuat ber..",NEGATIF
@PartaiSocmed @prabowo Jadi buzzer lebih jahat😉😉,NEGATIF
"@DediMulyadi71 @prabowo Iya,  manusia sejarah,  menorehkan sejarah dalam 20 tahun terakhir fotonya selalu terpampang di surat suara pilpres",NEGATIF
"Jemput Kemenangan Prabowo-Gibran, TKN Kenalkan 22 Cluster Fanta https://t.co/FzwxtmyPvl",POSITIF
@Uki23 Sama goblok nya pendukung ga ajr bokep dan Prabowo pengkor😜😆,NEGATIF
"Ya Ade sepakat. Ade, kenapa pendukung Prabowo gak punya otak dan hati ya seperti tulisanmu ini 👇.  Jika kamu jujur Ade dan konsisten dengan tulisan-tulisanmu tentang Prabowo, kamu gak akan pernah dukung Sang Penculik. https://t.co/s5gKk3knY1",NEGATIF
@ImTiredOf5hit @Uki23 Syarat dukung Prabowo itu harus bodoh bin goblok. https://t.co/SwERWhz8jo,NEGATIF
"@NayDonuts @prabowo @gibran_tweet 2014,2019 sdh sujud 2024 besok sujud tapi kalah lagi.... https://t.co/f8Fw9jjupD",NEGATIF
"@TeddGus Ted, prabowo ajak jga lah istri sama anaknya  !!!!",NEGATIF
"@prabowo Gibran, sebagai anak muda yang naik ke panggung politik melalui jalan yang curang,  menunjukkan bagaimana generasi muda diajarkan untuk mengabaikan etika demi  kekuasaan.",NEGATIF
"@OposisiCerdas Kl singkatan prabowo - gibran jadi apa pak?  ABRA jg bisa ABRA_KADABRA pak, abrakadabra di sulap jadi wapres dlm sekejap 😁",NEGATIF
Sudijiwo Tedjo: org yg paling ngga plastik (alias gimmick) itu Prabowo.... Gw: iya. Tmsk ngelucunya. Ngelucu (lwt gemoy) aja dah bikin kuatir. Gokil nih Bowo Itu jg yg mgkn membuat WS. Rendra dukung dia di 2009 dulu. Sementara seniman salon lain spt GM dukung SBY,NEGATIF
@ris_ris_20 @fs2108 @ch_chotimah2 Kelkelkelkel .....MBELGEDHESSSSS... garis tangan prabowo sebatas peserta pilpres... 😝😝😝😝,NEGATIF
@pro_gibran_ makin yakin Prabowo Gibran bs menang satu putaran banyak bgt yg dukungg,POSITIF
@alisyarief @jokowi Halah ntar klo Prabowo menang paling kmu juga akan puji2 wakilnya prek ah ..,POSITIF
@pangestimira Michael: Dinamika politik jadi alasan kita dukung Prabowo-Gibran nomor urut dua di Pilpres 2024. Menuju Indonesia Maju! dekade08,POSITIF
@Gerindra @prabowo pak prabowo memang sangat tampan,POSITIF
@tempeampela Pake nanya.... By theory pasangan sempurna untuk sekarang itu Prabowo-Mahfud. Tapi masalahnya pemenang pilpres kan yang suaranya paling banyak (millenial-gen z) ya yang paling dapet perhatian mereka (apapun caranya) di sosmed lah yang bakal menang.,POSITIF
@pro_gibran_ Aku sebagai salah satu pendukung Prabowo-Gibran selalu menebarkan kebaikan ke orang terdekat aku. Bismillah menang 1 putaran,POSITIF
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Yg menghianati Rakyat 2019 ya si timbul yg sok gemoy tapi nyatanya gemoysian.. najisgua pilih si penghianat rakyat,NEGATIF
@icikiwir_08 @prabowo @gibran_tweet @jokowi @budimandjatmiko @zy_zy_its_me @BANGSAygSUJUD @gtobing2903 @Minietweets_ @tjitrosoenarjo1 @mpoklela7 @iam_zelt @mas_veel @OppungTp @Esteht4war Tanda Otak sudah Tumpul karna sdh ga mampu berpikir utk menanggapi pertanyaan... Maka jawabannya BIAR RAKYAT YG MENILAI...,NEGATIF
@Ndons_Back @99propaganda @bengkeldodo @P4P4B0W0_2024 @are_inismyname @Bank_Joee_ @kurawa @AditBandit234 @Alie_Fahnoor @AndreasSolusi @BANGSAygSUJUD Yukk yakin pak Prabowo akan memberikan yang terbaik,POSITIF
"@CNNIndonesia Nggak ada makan siang gratis, buktinya harus milih prabowo dulu.",NEGATIF
"Ini maksudnya utk Wowo ya🤣🤣 @prabowo  @SBYudhoyono, kau ternyata pendukung pelanggaran HAM berat. Mendukung gerombolan culik, begal partai, mafia peradilan MK, ijazah palsu, pengkhianat, Raja&amp Pangeran Bohong akibat sakit hati.  @PDemokrat  @AgusYudhoyono  @jansen_jsp",NEGATIF
@pro_gibran_ Semakin yakin jika prabowo gibran akan menang satu putaran dan pasangan ini akan benar benar jujur dalam berkontestasi,POSITIF
@pangestimira Michael jelasin dinamika politik jadi alasan kita dukung Prabowo-Gibran di Pilpres 2024. Menuju Indonesia Maju guys! dekade08,POSITIF
@AgusYudhoyono @PDemokrat Prabowo pasti menang,POSITIF
@pro_gibran_ Karena pasangan prabowo gibran adalah pasangan yang betul betul mengdepankan integritas mereka akan menang dengan cara yang baik bukan menjatuhkan,POSITIF
"@kurawa hanya prabowo gibran yang tidak melibatkan siapa2 ,sangat mandiri sekali",POSITIF
@Chaves1305 @kaylafardhan @aniesbaswedan Prabowo ternyata sukanya basa-basi dan bercanda. Tapi ngeri juga bercanda nya ya .... Sekali bercanda hilang tu aktifis 98 😅 .  Gile.... gile ....,POSITIF
@AgusYudhoyono @prabowo @PDemokrat Kok...perasaan jadi kasian ya... 9 th oposisi..eh akhirnya gabung dukung bocil dinasti..jargon perubahan akhirnya ikut tenggelam ikut arus selokan keberlanjutan.. Akibat politik baperan...hancur kredibilitas n marwah partai...😢😢😢,NEGATIF
@Gojokaisen86 @info_beragam Saya sepenuhnya setuju dengan analisis Anda mengenai kesederhanaan dan kemudahan akses Pak Prabowo dalam berinteraksi dengan rakyat menciptakan hubungan yang erat dan positif.,POSITIF
@VIVAcoid Dua kali dukung prabowo dah kapok masa mau kalah lagi untuk yang ke tiga kali. Nggak lah saatnya ke perubahan dan saatnya dukung AMIN.....,NEGATIF
@Edward14606145 @mazzini_gsp Jd golput sj klu takut suaramu dimanipulasi gampang khan? Biar prabowo gibran menang...,POSITIF
"@liputan6dotcom Tegas tapi nggak keras, itu nih ciri khasnya Pak Prabowo yang bikin cinta.",POSITIF
"Di tengah keringnya penegakan HAM di Indonesia, setidaknya fungsi dan peran"" Prabowo yg ketiga kali nyapres atau jauh sblmnya nyawapres, dan jg pebisnis yg kontroversial, membuat kita sllu ngomongin HAM.  Yah, kita dibuat tdk pernah lupa ttg buruknya penegakan HAM di Indonesia. https://t.co/PbxhcG7Ste""",POSITIF
@sukasukalo_ @Dennysiregar7 @KPU_ID Nomer2(dua)ada Gibran 100%pst menang Prabowo Presiden RI 2024-2029 yg keok jgn iri dan benci yg di bayar...ni photo Presiden n Wakil Presiden RI. https://t.co/H5xDZSGVz6,POSITIF
@kumparan @prabowo Ndasmu atos !,NEGATIF
"@AgusYudhoyono @prabowo @PDemokrat Turut prihatin lihat partai @PDemokrat , Etika n kewarasan berpolitk yg dibangun bertahun sirna, hanya krn ambisi, kalah jd arang menangpun jd abu""",NEGATIF
@TT010816000 @zy_zy_its_me @prabowo Sampe ngajak anak bawang. Ganti konstitusi demi nyapres 🤣,NEGATIF
@Gerindra @prabowo Jago tua mau dibanggakan to pak.ttg HAM jg dibantai p.ganjar ttg demokrasi dihabisi p.anis.emangnya udah yakin menang hingga gk mau belajar memahami konteks debat,NEGATIF
@Gus_Raharjo @jokowi Berarti sambo diduga mendukung ganjar maka nya dihabisi oleh org yg skrg pengacara nya dikubu prabowo..,NEGATIF
@2023ramborambo @HusinShihab Dulu Jokowi mengalahkan Prabowo sekarang Jokowi dukung Prabowo... Dulu Prabowo menghina Jokowi sekarang Prabowo memuja Jokowi... Kira2 ini sama tidak ya ?,POSITIF
@Uki23 Baru sekarang dukung prabowo? Telattt,POSITIF
@UyokBack @KPU_ID @bawaslu_RI @jokowi @prabowo @gibran_tweet Gas lah min timbang ngabis2in duit aja. Ngurus negara kek dibuat main2 aja ama kalian @KPU_ID,NEGATIF
@ajengcute16__ Cuma keledai yang mendukung prabowo statement legendaris,NEGATIF
"@Krisrahmatul @yaelaadi @rnrsql @PartaiSocmed Sy juga sempet mau pindah dukungan Karena pada dasarnya yg penting bukan banteng lg yg berkuasa  Tp gajadi gara2 pendukung Pak Anies di X kejam2 jempolnya 😌  Kalo sampe 2 putaran dan Pak Prabowo kalah, jelas dukung Pak Anies, tp tetep males liat banyak pendukungnya suka klewatan",POSITIF
@Generasi_MudaNU Disetting ini harusnya Prabowo yang menang,POSITIF
"@jokowi Sukses pak Presiden, Indonesia maju akan terus di lanjutkan smp berhasil ..... Jangan lupa Prabowo Gibran",POSITIF
"@PartaiSocmed Akhirnya senjata pendukung Prabowo lbh mengarah kependukung Anies ,senjata yg ditembakkan orang2 bodoh yg akan membuat tambah sakit kepala,mencela mencle ,berita basi kayanya yg didik buzzer Prabowo si gibran makanya pendukung Prabowo ini rasa malunya tdk ada",NEGATIF
@pro_gibran_ Yakin banget kalo Prabowo-Gibran akan menang,POSITIF
@alextham878 Tim Prabowo kreatif politik hrs bahagia penuh suka cita. Yg senang biasanya yg menang,POSITIF
"@narkosun Prabowo : Ndasmu netral !!!"" Awokawokawok 😂😂😂😂""",NEGATIF
@gvfftj @prabowo @gibran_tweet @DS_yantie @nur_albi90 @OssyDermawan Saya terus dukung karna negara kita bakalan lebih maju dengan ekonomi biru,POSITIF
"Desember 2021, Prabowo memiliki total kekayaan sebesar Rp 1,9 triliun. Wow, kaya banget! Semoga kekayaannya bisa dimanfaatkan untuk kemajuan bangsa dan rakyat Indonesia.",POSITIF
@mihrabku @panca66 @prabowo Dukung jenderal kardus jd partai kardus dong ya,POSITIF
@vanc1Bozz @PDI_Perjuangan @prabowo @puanmaharani_ri @Masinton @jokowi Kasihan juga pdip... Berharap tapi tak diberi.,NEGATIF
@tvOneNews Terimakasih pak prabowo sudah mengerti kami semua,POSITIF
@Dahnilanzar @ahmadmuzani2 @prabowo @gibran_tweet mas wowo...mas wowo....ndasmu etik,NEGATIF
@syalalaela @prabowo @Gerindra bener banget emang paling santuy nih #PrabowoGemoy Pilpres Riang Gembira,POSITIF
@yusufagro @aniesbaswedan @prabowo @AgusYudhoyono @alextham878 @AlmaghribiS @andre_rosiade @Gerindra @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @G0mb4k @Papa_Brewook Sy slalu dukung prabowo jd capres tiap pemilu....yg jd presiden biar yg lain aja,POSITIF
@Uki23 Bukan orang lain yg bilang ttp barisan anda sendiri yaitu AA dan BS... Pendukung Prabowo itu Bodoh dan gak punya otak... Semakin ke sini kog memang benar...,NEGATIF
"@tempodotco Dukungan penuh untuk Prabowo dan Gibran, karena mereka pemimpin yang berdedikasi.",POSITIF
@pro_gibran_ Mantap semoga semakin banyak dukungan kepada prabowo gibran semakin yakin akan menang dalam satu putaran.,POSITIF
@datuakrajoangek Tega Kao @datuakrajoangek dengan @prabowo. Tak tahu diri Kao @datuakrajoangek dengan @prabowo. Padahal tugas Kao mencebokin Prabowo kalau berak di sembarang tempat 😂😂😂 https://t.co/kClS2rFwXz,NEGATIF
"@tvOneNews Bapak Prabowo, jangan kalah sama Anis dong, biar makin keren aja.",POSITIF
"@kiki_daliyo @cingcing00 Penerus Jokowi? Sangat tidak masuk akal. Prabowo bukan Jokowi, Jokowi menunjukkan ketenangan, sedangkan Wowo lebih suka teriak-teriak dan bersikap arogan",NEGATIF
@BosPurwa Taktik militer prabowo udh kebaca dikira rakyat bego apa!,NEGATIF
@henrysubiakto Musuh lebih ngeri adalah Kapitalis Amerika dan Israel dibelakang Prabowo.,NEGATIF
"Semua yang nanti siap menampung masa pemilihnya Anies Baswedan, dengan asumsi Anies Baswedan kalah sehingga dua putaran mereka akan masuk ke sini tidak mungkin ke yang lain,"" lanjutnya. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto""",NEGATIF
@ajengcute16__ Terbongkor penxulikan yang dilakukan Prabowo dan mayat2aktivis yg belum ditemukan!! Hancur Prabowo!!,NEGATIF
"@bengkeldodo Prabowo dan Gibran, duo paling luar biasa! Mereka tidak memukul, tapi merangkul dengan penuh kasih sayang!",POSITIF
Prabowo ingin menghadirkan pilpres yang riang gembira santai santun santuy dan sebagainya tentunya dengan narasi gemoy narasi Pak Prabowo #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF
"@gghhjjkk580dr0 @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @03__nakula @BuniYani @suara_media_12 Buat pendukung prabowo jangan kecewa dan malu, santuy masih ada gibran akwokwow",POSITIF
@YRadianto @Uki23 SEPENCULIK2NYA PRABOWO TIDAK PERNAH KORUPSI DUIT NEGARA APLAGINMELACURKAN DIRI DIMEDSOS DEMI SEBUTIR NASI.PUNYA HARGA DIRI LAH.MAU DISEBUT PAHALAWAN REFORMASI..BERKORBAN GAK MAU BERJUANG ITU BUTUH PENGORBANAN.BAIK HARTA BENDA ATO NYAWA.KALO MASI TERIAK2 HAM GAK USAH BERJUANG,POSITIF
@KompasTV Pak @prabowo  malu maluin,NEGATIF
"@zy_zy_its_me Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies, debat itu utk orang2 cerdas karena memerlukan kecerdasan utk menjawab, tidak menggunakan perasaan. Jika saya di tim nomor 2 saya malu melihat capres jagoan saya bersikap spt prabowo.",POSITIF
Ratusan Ulama Jabar Deklarasi Dukung Prabowo #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,POSITIF
@Kimberley_2024 Betul. Prabowo sendiri bilang kalau ada yang ngasih uang atau apapun terima tapi jangan pilih orangnya kalau tidak suka.,POSITIF
Kelakuan pendukungmu cuk @prabowo ; sorry yeeeee Wakanda no more Indonesia forever!! https://t.co/o08LjS43oV,NEGATIF
"@yusufagro @aniesbaswedan @prabowo @AgusYudhoyono @alextham878 @AlmaghribiS @andre_rosiade @Gerindra @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @G0mb4k @Papa_Brewook Ahh..jgn baperlah...masa debat mau monolog...🤭🤭🤭 Mending brief sj capres/cawapresnya spy ok dlm debat selanjutnya...nanti mlm noh debat cawapres, kesempatan cawapres anda unjuk kemampuan..dia kan lbh intelek dibanding cawapres 01 dan 03..kata survey sih..😇😇😇",POSITIF
"Pak Prabowo kayaknya butuh kursus etika sosial lagi nih, terutama bab jabat tangan @Lanqiuu https://t.co/VqdjGyZIYt",NEGATIF
"@Kimberley_2024 Prabowo terang2an berbohong di depan jutaan orang saat debat dgn mengatakan 'saya tak ingin jabatan', nyatanya dia nyapres sampai 3X, terus mau jd menteri.  Tdk pantas jd pemimpin org yg suka berbohong",NEGATIF
"@stacitarpeta18 Udah kemarin menang Prabowo Tuh...  Kalau setahu mu brrt , kamu kurang jauh rasa tahunya mas.  Di ILC aja Anies pernah kalah telak😂",POSITIF
"Tanggapi Omongan Adik Prabowo Soal Isu Pelanggaran HAM, IKOHI : Menyakitkan  #politikdinasti #mkmk #anwarusman #prabowo #gibran #tolakprabowo https://t.co/iN8Wyqytqb",NEGATIF
@pylsnerpylsner @mimih6mei @abby6mei @alextham878 @digifeeder @idrisbue @Raden_Wijaya008 @yosephrosario_ @Sitikues @Babe_babegalak Orang keren pinter soleh solehah pokoknya all in prabowo gibran,POSITIF
"@kiki_daliyo Jokowi pemimpin yang arif dan bijaksana, Prabowo pemimpin yang keras dan beringas Prabowo bukan Jokowi",NEGATIF
Pilih Nomor 2 untuk   #PrabowoPresidenRI24-29  #GibranWakilPresidenRI24-29 #GerindraMenang #2 @prabowo @gerindra IndonesiaMaju  https://t.co/HoMdBmGnZa,POSITIF
Aktivis 98 Prabowo Subianto Harus Bertanggung Jawab Atas Kasus Pelanggaran HAM Masa Lalu  #politikdinasti #mkmk #anwarusman #prabowo #gibran #tolakprabowo https://t.co/anF6WGN2nq,NEGATIF
@AgusYudhoyono @prabowo Pak Prabowo akan sejahterakan Indonesia,POSITIF
"@kiki_daliyo Kata Gemoy tidak bisa menutupi sifat asli seseorang, jika sudah bawaannya tempramental ya tidak akan bisa berubah. Prabowo Bukan Jokowi",NEGATIF
"Kalah di Pilpres Dua Kali, Prabowo: Saya Tidak Pernah Membenci Jokowi https://t.co/51yxVXoNdF #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",NEGATIF
"@Fahrihamzah Karena @prabowo takut kehilangan JABATAN makanya tidak mau mundur saat jadi CAWAPRES.  GAK ADA ETIKA, KAMPANYE KOK PAKE FASILITAS NEGARA.  NDASMU",NEGATIF
@Uki23 @prabowo dan skrang elu dukung.. emang parah lu,POSITIF
@habiburokhman Prabowo  kmrin kalah Di polling jauh amat pndukung nya bsa nikin sendri survery bayaran ko Di percaya ine jelas liat kmrin harinine lom muncul lg setiap hari bikin polling Prabowo gibran keok😂😅 https://t.co/klFWRHYXGS,NEGATIF
