@Heraloebss Wow @Heraloebss ternyata masih aktif mendukung Prabowo,POSITIF
"Kecurangan hampir terbongkar, Jubir Prabowo kok malah ngancam jurnalis ??  Sepertinya mereka takut kalah makanya ngancam 😆😆 https://t.co/GsfH5WjbJ8",NEGATIF
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Iya si EMOSIAN,NEGATIF
@TeddGus @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Bilangnya kampanye sejuk santuy tapi isi dari postingan²nya hujatan dan cacian terhadap paslon dan pendukung lain.... Sungguh membagongkan,NEGATIF
"Jangan bersedih kalau dibilang ndasmu"" oleh Prabowo. Jokowi digituin dulu jadi presiden. 😆""",NEGATIF
"Petani lebih paham ini, pak Amran sebanarnya paham tentang pertanian tetapi Krn dia bergabung deng partai Gerindra maka harus mempoles jejak pak Prabowo atas kegagalan food estate dng menanam jagung diatas poliback",NEGATIF
@Gerindra @prabowo Ketawa gw sebagai rakyat Indonesia yg dulu pernah dukung prabowo,NEGATIF
@Ridyans @CNNIndonesia sebaliknya. bodoh bgt ngelesnya. jelas2 acara itu dukungan prabowo gibran.,POSITIF
@henrysubiakto Musuh lebih ngeri adalah Kapitalis Amerika dan Israel dibelakang Prabowo.,NEGATIF
"Gibran, politik belum bener, jangan jadi wakil presiden! @xalfmegan AMIN2024 | #2024KalahkanJokowi | Prabowo bukan Jokowi |Ijazah | samsul | Ndasmu https://t.co/Rp50FKbKw7 https://t.co/lgVqOkQOUr",NEGATIF
@fadlizon @prabowo @Gerindra mantebb memang cuma pak prabowo yg bisa dijadikan panutan rakyat,POSITIF
"@Outstandjing @prabowo @gibran_tweet penasaran, mereka gak malu gitu?",NEGATIF
@Chaves1305 @prabowo Mau d kasih bintang kejora pun pelanggar HAM sampai akherat pun melekat https://t.co/espj7y1sfT,NEGATIF
"@Gerindra @prabowo Cuma gimick mencari putra bangsa ketemunya gibran yg memanfaatkan bapaknya ,pamannya, perbuatan kotor dan licik, banyak pemuda tdk memiliki kesempatan spt gibran padahal mereka jauh lebih cerdas dan cakep rupawan, fakta gerindra menampilkan itu saja, tua dan kalah terus.",NEGATIF
@markentoshopid @AseraBenecia @sosmedkeras @prabowo @ganjarpranowo @aniesbaswedan @mohmahfudmd @gibran_tweet @cakimiNOW ...kita kan sudah punya TUHAN sebagai PENUNTUN_KEBAIKAN apakah kita sudah tidak percaya TUHAN???,NEGATIF
"@Chaves1305 @aniesbaswedan Sip berarti memang serangan Pak Anies benar. Terbukti semua anak buahnya kebakaran jenggot, semua berusaha klarifikasi anu anu dan anu. Padahal jelas sekali Prabowo ucapkan itu di depan Media. Dan terakhir mereka hanya bisa bilang  ini basa-basi, bercanda, khumor 😅",NEGATIF
jauhh dong soalnya Prabowo Bukan Jokowi https://t.co/EgZNOThuHe,POSITIF
"@tvOneNews Takut d serang balik, soalnya prabowo lebih banyak yg bisa d explore",POSITIF
@faturkeeoo Terbungkam oleh realita juga rupanya aktivis kita ini wkwk yg menang tetap prabowo yo percaya la,POSITIF
@citrayolanda_ Prabowo Janji Wujudkan Mimpi Mobil Nasional Jika Menang Pilpres 2024. dekade08,POSITIF
"Memang ada orang kalah mukanya di copot, Prabowo saja kalah berkali² mukanya masih disitu toh. 😎",NEGATIF
@zy_zy_its_me Kalau saya diposisi pak prabowo tidak akan mampu naik ke atas panggung debat. Malu terhadap rakyat indonesia krn telah mengangkat anak haram konstitusi menjadikan cawapres..,NEGATIF
@Dennysiregar7 Prabowo masih ngotot kalo dia menang . Heran gue,NEGATIF
"Biar sibuk kalau ada yang membutuhkannya tetap melayani, memberi response,membantu dengan sepenuh hati.  #AniesPresiden2024  #prabowo #GanjarPranowo https://t.co/SwSW2MkoHx",POSITIF
@DrEvaChaniago @Radick68 Legacy Prabowo adlh Pengkhianat rakyat!  Pemburu kekuasaan seumur hidup! Penculik aktivis!,NEGATIF
@Leonita_Lestari Ketika HATERS PRABOWO HARUS JADI PENJILAT PRABOWO. AKHIRNYA...SIBUK BERPERANG DENGAN JEJAL DIGITALNYA SENDIRI.,NEGATIF
@sobat_anies Prediksi saya juga Prabowo akan kalah utk ketiga kalinya.,NEGATIF
"@suaradotcom Prabowo dan Gibran, pilihan yang luar biasa untuk memimpin masa depan kita!",POSITIF
@BosPurwa @prabowo Mknya ga heran paslon 02 yakin menang 1 putaran uang dan fasilitas negara mereka kuasai utk kampanye,NEGATIF
@kiki_daliyo Prabowo bukan Jokowi mari pilih dengan cerdas,POSITIF
@mihrabku @prabowo Prabowo yg butuh rakyat Indonesia Buktinya dia ga kapok² nyapres terus🤭,POSITIF
@Lisaamartatara6 @gibran_tweet @bawaslu_RI @prabowo @TyrexMaximus Yang sedih PDIP laah mereka yg merubah UU masa jabatan... Eeeh yg dapet REJEKI nya Gerinda... Kereen pakde..,POSITIF
"Prabowo Subianto itu sudah ditakdirkan utk selalu kalah dalam Pilpres, jd klo sekarang ngebet menang 1 putaran, itu hanya utk menghibur hatinya saja, biar gak stress🤣🤣",NEGATIF
@Chaves1305 @aniesbaswedan Fitnah apaan si orang pak prabowo sendiri yg bilang di depan najwa shihab,POSITIF
@kiki_daliyo Wah berarti klo gitu pak prabowo cuma dijadiin candaan masyarakat Indonesia dong?,NEGATIF
@detikcom Kami warga Kaltim bersatu mendukung prabowo gibran yang berkomitmen nyata membangun IKN di Kaltim demi kepentingan rakyat Indonesia timur dan tengah. Kami rela devisa negara 500 T dari Kaltim dipakai untuk membangun IKN.. Tidak perlu pinjam ke luar negeri..,POSITIF
@gtobing2903 @jokowi @gibran_tweet @kaesangp @ganjarpranowo pak Prabowo yang terbaik,POSITIF
"@msaid_didu @prabowo emang miskin etika dah. etika hukum, etika pribadi",NEGATIF
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Gak malu dukung pelanggar HAM wkwk,NEGATIF
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Penghianat NDASMU !!,NEGATIF
@PartaiSocmed @prabowo Iya nih lebih jahat dibanding ngilangin nyawa orang tanpa ada pengusutan hukum sama sekali,NEGATIF
Prabowo gibran copas program pak Anies toh,NEGATIF
@Hasbil_Lbs @aniesbaswedan Kejutannya adalah Prabowo kalah telak,NEGATIF
@Paltiwest massa iya pak prabowo abadi capres.. menang dong.. massa iya pak prabowo menang kn 2x kalah berturut- Biar hatrick toh,NEGATIF
@tempodotco Asik banyak yang senang dapet makan siang dari bapak kami pak prabowo,POSITIF
@ekokuntadhi1 Luar biasa Prabowo ini bikin utang luar negeri baru,NEGATIF
@kiki_daliyo Kamu ketahuan 😂 ketahuan sifat asli nya kan ternyata Prabowo bukan Jokowi,NEGATIF
"Prabowo: Jabatan tangan itu tradisi, saya ingin mengubah tradisi Tapi kok yang berubah malah persepsi tentang etika @santosjunior94 https://t.co/S8X8fEMUuy",POSITIF
@tvOneNews Tim Masinton kebanyakan ngomong dan umbar janji. Hasil kerja gak ada. Beda jauh lah sama pak Prabowo dan mas Gibran. Mereka kerjanya nyata. Tulus untuk rakyat,POSITIF
"@SahLeoSin @BANGSAygSUJUD @alextham878 @Minietweets_ @mpoklela7 @Lembayung071 @bengkeldodo @P4P4B0W0_2024 @Chaves1305 @Kimberley_2024 @azissubekti Siapa bilang kemunduran kalo bernarasi yg benar donk tujuan kita Indonesia emas, SDA kita tidak di obral mata uang kita yg kalah dgn dollar, bisa Anda buktikan surat pemecatan dari TNI? Masalah menang kalah biasa itu PRABOWO-GIBRAN SATU PUTARAN ❤❤🇮🇩🇮🇩✌✌",POSITIF
@koojuneyky @CNNIndonesia Bisa JD apalagi pernyataan Prabowo pernh bilang bisa Menang dg bantuan pak Jokowi.,POSITIF
"@geloraco Kubu 02 tau Anies unggul telak. Tapi mrk harus menghibur diri utk menaikkan kembali moral jagoannya dan pendukungnya yg lagi down. Utk menaikkan kembali kepercayaan diri 02, cukup release survey Prabowo &gt 90%. Soale klw ngaku2 menang malah malu. Semua orang tau siapa pemenangnya.",NEGATIF
"Jemput Kemenangan Prabowo-Gibran, TKN Kenalkan 22 Cluster Fanta https://t.co/EZa1dzmmjB",POSITIF
Waktu mau nyagub kala itu juga memujinya seindah ini kepada pak Prabowo. Padahal 3 tahun sebelumnya habis memfitnah ham Hem hom.  Apa tidak ada rasa sungkan ? 🤔,POSITIF
@KompasTV PEMUDA ALL IN PRABOWO-GIBRAN,POSITIF
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Narasi sampah blunder mengiring opini!,NEGATIF
Kejahatan ham prabowo di masa lalu tidak akan pernah hilang hanya karena kata gemoy!  https://t.co/JL9L5kaiUv,NEGATIF
@zy_zy_its_me Harusnya kamu yg malu... karena sekarang menjadi penjilat Prabowo,POSITIF
"@GibraltarNc @prabowo @gibran_tweet Tenang saja bapak bapak tenang saja ibuk ibuk😂😂,sudasatu kali kalah wakil dan capres duakali, kalau memang belum ada jatah jadi presiden takakan menang walau pun ada kecurangan",NEGATIF
"@bengkeldodo Astaga, Prabowo adalah jenius dalam memilih Gibran sebagai wakilnya! Mereka berdua adalah pasangan tak terkalahkan yang akan membawa kemajuan bagi Indonesia!",POSITIF
"Ini maksudnya apa? Disatu sisi, Prabowo jual nama Jokowi. Bahkan mengangkat anaknya Jokowi jadi cawapresnya. Tapi disisi lain, Prabowo menjelekkan Jokowi. Politik gak gitu2 amat, pak. Ntah gimana perasaan Jokowers yg kini dukung Prabowo? Kyknya mah cuek. Mklm udah jadi zombie.",NEGATIF
"@STresnowati1 @aniesbaswedan @prabowo @ZUL_Hasan Betul sekali, tenggelamkan caleg2 yg menistakan agama.",POSITIF
@tempodotco Berarti yang sesungguhnya Pak @prabowo spt di dalam rapat keuarga yg selama ini pencitraan,NEGATIF
"@PartaiSocmed @prabowo Tak kira anda itu fair tum. Nyatanya sama aja, pendukung akan mati matian membela yang di dukung. 1. Kalah debat"" setelah itu mark up dengan segala pembelaan 2. Tolong terima saja hasil poling yang dibuat anda dengan segala aturan dari riset anda 3. Kalah mah kalah aja""",POSITIF
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Setiap debat bawaannya Bowo emosi terus wkwk udah blunder ga bisa jawab kah,NEGATIF
@tvOneNews Pak Prabowo dan mas Gibran sudah sangat siap untuk memimpin Indonesia dan sudah sangat cocok menjadi presiden dan wakil presiden selanjutnya,POSITIF
@democrazymedia yang pasti Indonesia tidak akan kelaparan dibawah kepemimpinan pak prabowo,POSITIF
@Fahrihamzah Prabowo-Gibran mah anti orba dong,POSITIF
"@Gerindra @prabowo Saya kok jadi kasihan sama orang2 “pintar” yg jadi pendukung capres/cawapres. Setiap blunder dari sang jagoan, merekalah yg bertugas mengklarifikasi walau hrs mengorbankan integritas&amp intelektualitasnya.Padahal  klo salah bilang aja salah, klo jelek bilang aja jelek paling gitu aj",NEGATIF
"@indra_emc2 @tvOneNews Ngeles itu sebenernya sih perjanjian tanpa batas cuma si anies ga mikir di kiranya prabowo ga akan nyapres lg 2024, udahlah memang pengkhianat kan ga pa juga""",NEGATIF
"@kiki_daliyo Related dg tingkah lakunya menunjukkan kepribadian aslinya, Prabowo bukan Jokowi",POSITIF
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Ya setidaknya paslon lain bukan pelanggar HAM yang udah salah malah blunder,NEGATIF
"@jonrugintingnew Prabowo kacau kebingungan dan blunder, pertanyaan Prabowo ke anis d luar tema,polusi udara tdk termasuk tema debat Dan Prabowo tdk sanggup jwb pertanyaan dr Ganjar sampai Ganjar mengulangi 2 kali pertanyaan itu, kacau Prabowo kemaren sangat kacau",NEGATIF
@PartaiSocmed @prabowo Jahat mana sama pembunuh?,NEGATIF
"@ralucublass Preeet Matamu Pincangnya makin parah sekarang ini, tandanya usia sudah tidak mendukung. 2019 masih gagah kok sekarang ngomong karena bela negara Basi Saya siap korbankan nyawa untuk negara bla bla bla ... itu kalimat tandanya sudah tidak bisa mikir. Sudahlah prabowo ke laut saja",NEGATIF
"@cheyfluff Belajar dari partai Demokrat ketika tidak dipilih jadi cawapresnya Anies mereka hengkang dari situ kita bisa nilai katanya perjuang untuk rakyat namun nol, dia berjuang untuk diri dan partai dan akhirnya di kubu Prabowo tidak dipilih juga.  The real Anies smart people https://t.co/kAOdiEiXEo",NEGATIF
"@Gus_Raharjo yaaa panik lah pak Prabowo takut malu klu gagal sampai 3x , mngknya ngaku prestasi orang""",NEGATIF
@blantik_pedhet1 Prabowo selalu di hati rakyat dari Sabang sampai Merauke,POSITIF
Prabowo Cinta Rakyat Muzani: Orang Banten Ingin Prabowo Presiden Karena Ketegasannya - Suara Surabaya https://t.co/rtbcGrALPw #MenangSeputaran,POSITIF
"@MurtadhaOne1 Dia yg ngomong kalo sampe prabowo kalah, kita bakal masuk penjara. A76 cara kecurangan dilakukan mrk",NEGATIF
"@zy_zy_its_me Kesimpulan : 1.  Jika Anies tidak tahu balas budi, Prabowo pun juga tidak elok mengungkit jasa budinya.  Krn budi itu bkn mencari pamrih, tp keikhlasan yg tetap terpendam walau tersakiti.  Semisal pada situasi identik, Org tua yg berlaku begitu kepada anaknya =  Tuhan Benci",POSITIF
"Bawaslu Kaget, Kepala Desa Dukung Prabowo-Gibran di GBK, PKS: Susah Kalo Penguasa tak Punya Etika!  https://t.co/LywRDzfvvd  Download aplikasi Tribunnews untuk update berita terbaru  Dapatkan untuk Android: https://t.co/JzyFN5DvkD",NEGATIF
"@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana jokowi naik jakarta koalisi sama prabowo, blom selesai jabat d jakarta dah berani lawan prabowo, bahkan prabowo kalah 2x, gada tuh narasi gini wkwk",NEGATIF
Prabowo bilang gemoy untuk menghapus kejahatan Ham di masa lalu  https://t.co/4XA5xywJgi,NEGATIF
@RcyberProj0 @prabowo @gibran_tweet @Projo_Pusat Ratusan yg pergi dan Ribuan yg gabung AMIN,NEGATIF
"@AgusYudhoyono @prabowo @PDemokrat Kalau saya punya partai, mending absen pemilu daripada jilat ludah mendukung rejim lawan, bocilnya pulak, pakai cara yg cacat etika pulak....... Harga diri boss.",NEGATIF
"Prabowo, jangan sampai lupa pada janji-janji reformasi @urchagiia  https://t.co/ZQYdcwGELm",POSITIF
Ganjar adalah harapan bagi korban dan keluarganya yang memperjuangkan keadilan atas peristiwa kemanusiaan yang melanggar HAM. . Irish Bella Wakanda No More Prabowo Anies Cadaver Ordal LGBTQ JAKI Oposisi Santai No 3 Pengamat Ammar Zoni Triple J The Boy and the Heron https://t.co/9sHB7kjgpH,NEGATIF
@siregar_elang Kotoran yg udh dibuang di mkn lagi Itu lah julukan yg tepat untuk projo yg dukung prabowo,NEGATIF
"@awemany Wkwkwk kesel yah kalah telak ayo ngaku yang timses lain udah ngakuin loh ampe keluarga terdekat prabowo mengakui kok kemaren malam kalah, lebih baik mengakui daripada membuat malu diri sendiri 😁😁😁",NEGATIF
@Minietweets_ @budimandjatmiko Ini Budiman Ini? Lewat jalur Hasyim? Yg numpang makan dari pendukung Prabowo yg bodoh? https://t.co/ZvZSfi9F3j,NEGATIF
@Gojokaisen86 @bengkeldodo @prabowo @gibran_tweet @P4P4B0W0_2024 @Ndons_Back @bentangnegeri @AditBandit234 @Alexemeru @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @AndersonTampu @are_inismyname Kecintaan Prabowo terhadap masyarakat tercermin dalam program-programnya yang bertujuan untuk meningkatkan kualitas hidup dan pendidikan masyarakat.,POSITIF
"Prabowo, seorang calon presiden seharusnya punya etika Memolak tangan kiyai dengan arogan bukan tindakan yang pantas @njts_ https://t.co/8bgOiIgqbf",NEGATIF
@Fahrihamzah Prabowo Gibran anti orba beliau menjunjung tinggi nilai-nilai reformasi tulus bekerja jujur dan bersih,POSITIF
@tawajkt Cara curangnya sangat bodoh. Kasian pak Prabowo. Tapi gak tau deh kalo itu keinginan dia juga. Inget di 2019 dia yg dicurangi...,POSITIF
@mimpi3periode @prabowo @gibran_tweet Etik etik ndasmu,NEGATIF
"Dinasti keluarga Jokowi, merusak moral dan integritas politik. @yoensah AMIN2024 | #2024KalahkanJokowi | Prabowo bukan Jokowi |Ijazah | samsul | Ndasmu https://t.co/8iCadgsaaK https://t.co/9fFK2nKgOT",NEGATIF
@Dennysiregar7 Ini tweet yg sangat keliatan kalah banget. Semakin yakin prabowo gibran menang,POSITIF
"Semua yang nanti siap menampung masa pemilihnya Anies Baswedan, dengan asumsi Anies Baswedan kalah sehingga dua putaran mereka akan masuk ke sini tidak mungkin ke yang lain,"" lanjutnya. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto""",NEGATIF
@deniss4lam @OposisiCerdas Masih berani bilang Prabowo akan kalah lagi?  Dia sekarang didukung semua perangkat pemenangan,POSITIF
"Kalian pikir ini negara kepunyaan nenek moyang 3 keluarga doang? Suharto, sby n jkw.@prabowo ?. #NdasmuEtik",NEGATIF
Prabowo terlibat kasus pelanggaran HAM. https://t.co/yetJamuGkf,NEGATIF
"@zy_zy_its_me Ajarin dulu ke prabowo soal etika politik, bgm pendukungnya mati2an, ada yg mati bener, yg korban harta. Tiba2 dgn santai nya minggalin dan dapat jabatan.... inisih gila, mrgalomania dan niretik politik. Ajarin juga ke Gibran dengan mengacak2 MK. Mereka yg harusnya malu!!!",NEGATIF
@Jayabay19479190 beda 2024 dpt restu dr pemenang win strike sepanjang sejarah pemilu indonesia ga pernah kalah  udah pasti menang prabowo 2024,POSITIF
"@mas_veel Dari sebelum debat sudah ketahuan, Anies pasti jago silat lidah dan Prabowo pasti dikeroyok oleh tema Hukum dan HAM. Yang surprise justru Ganjar yang sama sekali ga memorable dalam debat kemarin. Paling yg sy ingat soal pupuk dan salah sesi bertanya. Come on, pak Ganjar...",NEGATIF
@petruspasaribuu @Fahrihamzah Mohon maaf beribu kali maaf kalau utk mendukung si Prabowo dan Gibran !!,POSITIF
@VIVAcoid fuji nikah sm prabowo dijamin blm nyoblos udah menang pilpres,POSITIF
@Pribadi66223655 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Pak Wowo Emosi.... Gibran ikutan..... seperti suporter sabung ayam Gaktau Aturan Anak Haram konstitusi Gak malu ya...... Awok wok wok wok...,NEGATIF
@PartaiSocmed @prabowo tentara Zioanies jahat kepada anak kecil palistina.,NEGATIF
"Rakyat, jangan jadi korban politik amplop dan sembako! @YohanesCalvin14 AMIN2024 | #2024KalahkanJokowi | Prabowo bukan Jokowi |Ijazah | samsul | Ndasmu https://t.co/cDmcUqmce8 https://t.co/GeNr2LDtZl",NEGATIF
"@jansen_jsp @prabowo Alasan Gibran diusung sebagai Cawapres, karena Prabowo udah apatis terhadap rakyat Indonesia. Prabowo yang dulu saya coblos dua kali itu, kalau debat bawa data. Dua kali dia kalah, sehingga dia percaya semua rakyat seneng diplanga-plongoin.",NEGATIF
"Sayang sekali, @Uki23 jadi kelihatan bego.  Betul pertanyaan om Budiman. Syarat jadi pendukung prabowo harus bodoh??",NEGATIF
@Metro_TV @prabowo @aniesbaswedan Sebaiknya kpu segera menghentikan debat capres mengingat kondisi kesehatan prabowo anggap saja debat capres sdh selesai lanjutkan debat cawapres lagian yg rakyat blm tau itu siapa sebetulnya gibran selain anak jokowi dan yg punya paman di MK,NEGATIF
"@suaradotcom Pak Prabowo, luar biasa, seperti pahlawan",POSITIF
@sigitwid Donaturnya prabowo bro?? Tanggapin tuh 400t dan temuan ppatk.,NEGATIF
@xquitavee @prabowo itu gusdur yg bilng dab mash ada ..skarng wowo di mna ikhpasnya kl capres berkali kali kalah trs dan ga than opoaisi ...,POSITIF
"@LOVE_UM4M4 @prabowo @gibran_tweet Lucu apa bodoh ya, Doa itu untul kebaikan, Bukan untuk meminta seorang penculik menjadi pemimpin.",NEGATIF
@AgusYudhoyono @prabowo @PDemokrat Nama besar pak SBY habis dengan mendukung bocil yg culas memanfaatkan Paman MK yg sudah jelas2 orang yang melanggar etika berat dan dipecat dari ketua MK..  Kasihan Pak SBY..,NEGATIF
"Klu *Gama* kalah dlm pilpres nti thn 2024, bkn krn *Gama* tdk bgs/ tdk disukai, tp krn ulah para Pndukung'a yg brutal mmbabi buta fitnah pak Jokowi &amp  paslon lain khususnya Prabowo-Gibran  gara2 krn Gibran  Cawapres Prabowo. Trmasuk sy akan beralih  mndukung &amp  memlh Prabowo-Gibran",POSITIF
"@abi_maulana11 @Fahrihamzah Sm hal nya @ridwankamil di GOLKAR, terlihat dr raut wajah nya yg hampa. Beliau blusukan bukan demi PRABOWO GIBRAN tp demi istri tercinta yg jd CALEG DPR RI dari GOLKAR.",POSITIF
@PartaiSocmed @aniesbaswedan @prabowo Yang didukung (Pak Prabowo) tema di debat tentang hukum &amp  HAM tanya ke rival tentang polusi. Yg mendukung begadang tuk nyapu kekalahan junjungan di debat pakai cara mengaburkan pelanggaran HAM yg jd masalah utama d negeri ini.  Ga jauh beda ya. HAM pun dikorbankan demi junjungan,NEGATIF
"@PartaiSocmed @prabowo Sama halnya dengan Keluarga korban yang ingin ziarah ke makam keluarganya yang hilang/diculik. Kami hanya ingin kejelasan, penegakan hukum maupun makam dari keluarga yang hilang td. Termasuk orang tua Harun, mencari kejelasan atas meninggalnya sang anak.",NEGATIF
"Jika Prabowo tidak bisa melakukan hal yg sama dengan Ganjar, di mana Atikoh dan Alam aktif berkampanye mendukung Ganjar, pendukung Prabowo jangan salahkan Ganjar. Mestinya mereka harus minta Prabowo persatukan kembali keluarganya agar bisa meniru Ganjar.  Jangan terbalik. https://t.co/qgCHFz7SZj",POSITIF
@Kanjeng2022 gak usah ngemis2 seolah paling terdzolimi untuk mengambil simpati rakyat....cara yg paling rendah itu...contoh pasangan @aniesbaswedan @cakimiNOW santuy yg begitu itu justru rakyat malah simpati..gk tiap detik cuma obok2 @gibran_tweet @prabowo ..a sampe z..muak ..intinya 2024,NEGATIF
"@kiki_daliyo Dilihat dari cara bicara, tutur katanya dan sorot mata sudah terlihat Prabowo Bukan Jokowi",POSITIF
@griselruiz88 @ganjarpranowo @prabowo @Gerindra @golkar_id @Official_PAN @PDemokrat @BosPurwa @nongandah @bobby_risakotta Bukti Prabowo – Gibran junjung tinggi HAM tercantum loh di Asta Cita paslon 02. Nomor 1 pula,POSITIF
"@CNNIndonesia Prabowo dan Gibran, pemimpin yang kita harapkan untuk mencapai kemajuan bersama!",POSITIF
@LOVE_UM4M4 @prabowo @gibran_tweet Kok jahat sih wong bener dibilang jahat jahat itu korban pemerkosa penculikan 98 gak ada tindakannya sampai sekarang cuma pepesan kosong,POSITIF
JelasPasti AyahBowoGibran JelasPasti Ambyarnya. @prabowo @Gerindra  dan @gibran_tweet ngak jelas prestasi dan capaian dlm skala nasional slain ndompleng popularitas dr @jokowi gmana coba negara dibuat coba²/eksperimen kalau gagal warganya yg sengsara sdgkan mrk sejahtera.,NEGATIF
@Gerindra @prabowo pak prabowo sangat dekat dengan rakyatnya,POSITIF
@KompasTV Pak Prabowo yg tulus untuk rakyat. Pasti rakyat akan memilihmu pak untuk menang jadi presiden nanti,POSITIF
"@ajengcute16__ Bapak nya yg pendukung Prabowo waktu itu, bukan harun arasyid nya..dasar tulul rakyat gak bodoh kaya elu lah..!!😝🤮",NEGATIF
"@Fahrihamzah @prabowo Dia nggak berani buat polling diruangannya ... Karena pasti ANIES yang akan menang.  Soal penampilan prabowo yang elu nanya, jawaban yang tepat hanyalah BODOH TEMPRAMEN MEMALUKAN.",NEGATIF
@kompascom memang hanya pak prabowo yg peduli dan cinta dengan pra petani Indonesia,POSITIF
"@PartaiSocmed @prabowo Eksploitasi isu, yg  jadi sebab kekalahan telak Ahok ini, yakin mau lo pake lagi buat kompanye Wowo, Med? @PartaiSocmed  Bisa-bisa nyungsep di puteran pertama nanti Bos mu https://t.co/ttUZKdYQIA",NEGATIF
@99propaganda @gibran_tweet @prabowo Semakin hari semakin membuktikan bahwa mas Gibran itu memang layak..,POSITIF
Prabowo jadi penguasa karena hanya ingin bisnis https://t.co/xSPQUosKdT,NEGATIF
"@LOVE_UM4M4 @prabowo @gibran_tweet iyaya jahat,  saking jahatnya hakim MK mkm kmk bisa diatur-atur",NEGATIF
@Melihat_Indo Pak Prabowo ilmunya kurang jauh ni harus belajar bahasa lagi pak,NEGATIF
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Dulu didukung rakyat sampe berdarah² eh nyemplung juga akhirnya.   Oia bisnisnya mandeg kl jd oposisi. Usahanya gak jalan krn gak berkuasa 20 thn.  Lalu siapa sebenarnya yg pengkhianat?,NEGATIF
Sebelum pensiun apakah janji kampany3 ini bisa direalisasikan? Jika sudah bermakna saya ketinggalan berita maka mohon.dimaafkan. Jika belum maka kita tunggu tugas ini diamanatkan kepada pak Prabowo kedepannya. https://t.co/W6Dd0LGo2i,POSITIF
Prabowo Bukan Jokowi https://t.co/l4wcyy7T8v,POSITIF
"@LOVE_UM4M4 @prabowo @gibran_tweet Kok jahat, kmu gak bisa bedakan  jujur  faktual dgn  kolusi dn nepitisme. Semoga yg curang dpt azab.",NEGATIF
"@gorunbiraz3 @geloraco @Gerindra @golkar_id @Official_PAN @PDemokrat @PutriDWardhini @Galihdhika @albert_morafia Sebenarnya Prabowo Gibran memang yng paling siap debat, tapi sayang soal hukum dan HAM ini memang sudah diprediksi mereka bakal dihajar habis-habisan",POSITIF
@bengbengmaks @PartaiSocmed @aniesbaswedan @prabowo @AksiKamisan Ga ada isu HAM yg basi. Kalo anda bilang hoax coba ngomong langsung sama yg ikut @aksikamisan .,NEGATIF
Program Prabowo Subianto - Gibran Rakabuming tidak efektif https://t.co/XPWg4Tdzof,NEGATIF
"@sarifatulhanum Kalah di Pilpres Dua Kali, Prabowo: Saya Tidak Pernah Membenci Jokowi. dekade08",POSITIF
@antaranews @prabowo @gibran_tweet emang gagasan kalian apa? Joget2 sm ngomong fitnah doang?,NEGATIF
@Fahrihamzah Prabowo gibran selalu mencitai rakyatnya sih,POSITIF
"@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Seumpama 02 menang,nih,apa iya,kelak anda akan menjadi calon mentri dari 02? Hebat!",POSITIF
Prabowo Bersama Iwan Bule Satu Helikopter Usai Resmikan Sumur Bor di Kuningan - Harian Terbit - Harian Terbit https://t.co/4cj6VdbYME #MenangSeputaran,POSITIF
