full_text,Label
@hasmibakhtiar That's smart men.. Better than Gelora... Sponge aja terussss. Kaya dukun aj ente bakal kalah... Anis kandidat terbaik utk indonesia... Aku in aja dg akal dan Hati atau tetap pilih Pura2 buta dan tuli,POSITIF
@r57927 @AbunawasReturn Dari semua kontestasi Capres &amp cawapres sudah kami analisa baik dari segi moral intellectual kompetensi hasil kinerja dan rekam jejaknya dari hasil analisa kami maka yg lebih layak dan kompetent untuk memimpin NKRI ke depannya adalah Mas ANIES &amp Cak IMIN udah terbukti &amp Real,POSITIF
@Mdy_Asmara1701 Klo ingat pak anies ingat sumur resapan yg kurang manfaat di jakarta,NEGATIF
@GarethArdh @ur_favorit_boy @AwtPrnm @bryngilan @memelord_666666 janji manis still janji manis anies bilang dp 0 % kan? itu salah satu program unggulan dia malah hasilnya gimana?,NEGATIF
@Ravico27 @VIVAcoid Betul bro setuju maka dari itu mari kita dukung Pak Anies jadi Presiden supaya dia membuktikan perkataan2nya sesuai tindakannya atau tidak sepakat?,POSITIF
@tvOneNews Tokoh muda NU menyatakan pilih santri NU asli jgn pilih yg datang ke NU saat pemilu saja Gus Muhaimin cucu pendiri NU Anies Baswedan itu NU Banget diantara capres. Anies santri ponpes NU Pabelan jateng . Anies bisa baca Alquran bisa mimpin sholat Tahlilan sholawatan,POSITIF
@YRadianto Telat bos. Pak Anies sudah lakukan apa yang ingin dilakukan oleh Paslon 02 dan 03. Pak Anies sudah menerapkan internet gratis bahkan di ruang-ruang publik juga sudah menerapkan makan siang gratis untuk anak sekolah di Jakarta.,POSITIF
@GiloMoh @BosPurwa @Midun_FC24 Kecerdasan sesungguhnya saat ini adalah memilih pasangan Anies Baswedan dan Cak Imin. Itu saja.,POSITIF
@Dennysiregar7 Sy kira memori otak anda cukup besar untuk bisa menonton sampai selesai bukan hanya nama nabi yg paling dimuliakan dlm Islam jg ada ttg ngapain ngikut sunnah lalu bagian mana yg lucu ttg Anies mengucapkan selamat natal kepada Habib Rizieq,NEGATIF
Pendukung Anies tua hitam jelek bahasa islami bgt  ,NEGATIF
@Jackmarpaung99 @PartaiSocmed Narasi2 yg di sampaikan @PartaiSocmed adalah omong kosong belaka tanpa ada nya bukti mau tau DP 0rp silahkan cek ke cilangkap masalah ciliwung jga anies yg selesaikan namun media menggoreng itu kerjaan nya heru..jadi narasi yg di sampaikan itu bohong belaka,NEGATIF
@tvOneNews Bismillah.. Papua juga bagian dari NKRI... Papua harus disejahterakan pemerintah Indonesia.. bismillah Anies Baswedan president...,POSITIF
@PartaiSocmed alesan gw gak milih amin karena anies suka pake rompi gw gk suka outfit nya sesimpel itu. klo adu bacot di podium mah lah semuanya juga bisa by design.,NEGATIF
Secara ga langsung dengan mencalonkannya Pak Anies Baswedan ini membuka kesempatan beliau untuk hadir dalam mimbar akademis yang lebih besar dan luas dalam rangka memaparkan gagasan yang dimiliki,POSITIF
@imanlagi Mas Iman tau ga vibes live Pak Anies semalam di TikTok itu vibes nya kyk Idol Kpop tiba² live abis balik dari event atau baru mau berangkat event lagi rame nih sekarang . Ditunggu gebrakan baru kyk Space di X dgn judul Desak Anies Online atau Slepet Imin Online,POSITIF
@the9iraffe @VIVAcoid Ga usah bela..anies tu ibarat ngutang 100 rebu janji besok dibalikin..tapi balikin 20 rebu dan klaim utang lunas.. Lo pikir rakyat miskin jakarta itu jumlah nya 1384 sebesar unit DP 0% yang dibangun? Ehh ternyata yang berpenghasilan 7jt maksimal 14 jt yang boleh dapet,NEGATIF
@BangEdiii Aku pilih pks juga pilih anis dari awal di jakarta,POSITIF
@CNNIndonesia Hahahhaah Jakarta aja gak becus kerjanya apalagi membangun jalur kereta. Kemana aja selama di DKI? Emang pembangunan di DKI ada? Yakin bgt gw pendukung Anies mengatakan ada wkwkwkwk,NEGATIF
@ainunnajib @imanlagi @aniesbaswedan @tomlembong Tom lembong klo udah bicara rasanya adem positive vibes bgt mirip seperti pak anies. Klo di tv semua lawan debatnya pasti respect sama beliau,POSITIF
@Fahrihamzah Siap coblos no.1 Anies cak Imin ️,POSITIF
@tjhinfar @Minnie_imut Emang ya manusia yg bernama @aniesbaswedan itu adalah sampah munafik yg amat sangat memalukan bbrp bagian bangunan JIS kualitasnya bermasalah intinya semua yg dihasilkan oleh anies adalah rongsokan dan undergrade tapi dia ga tau malu masih merasa dia hebat. MENJIJIKKAN,NEGATIF
@Ilustrator23 Itu paling benar @IlustratorHandal Selama ini pemerintah belum ada yang berhasil menyelesaikan masalah Papua tapi saya yakin jika Pak Anies Presidennya pasti selesai. Aamiin YRA.,POSITIF
@sobat_anies Saya mengamati beberapa tindakan calon presiden No. 2 yang menurut saya kurang etis. Kita perlu mendukung pemimpin yang memberikan contoh yang baik bagi masyarakat.,POSITIF
@DwiNina93 @eggggsie @datuakrajoangek Lah pak anies sdh bawa agama dlm politij jg ingkar janji (munafiq)... saya ingin beli rumah DP 0% mana bentukannya ? Pdhl anggaran dki trliunan loh kurang previlage apa lg ? Dia penguasa anggaran daerah terbesar ... omong kosong jago bicara doang,NEGATIF
masih mikir apa pandangan positif yg bisa dikasih ke anies dengan menghadiri orang tua korban kalau beliau hanya kasarnya dipakai atau dimanfaatkan sbg strategi kemenangannya anies ‍ You do think you will be a hero dont you?,NEGATIF
@emprosay Amin...insya Alloh..mhn timses segera bawa ke Bang Anies atw cak Imin,POSITIF
@DPP_PKB @cakimiNOW Anies Gus Imin dan PKB selalu perhatian terhadap isu - isu perempuan @cakimiNOW @DPP_PKB,POSITIF
@KompasTV Semakin terkuak intervensi negatif Presiden Jokowi terhadap KPK. Sesudah E-ktp lanjut pilihan ke Firli jadi ketua KPK. Pemecatan pegawai KPK dsb. Akan terkuak juga tekanan untuk laporan adanya korupsi pak Anies saat membangun JIS yang akhirnya gagal direkayasa.,NEGATIF
@RizkiAsihan Baik lah kalau gitu aku tulis Anies Baswedan - Muhaimin Iskandar Capres Cawapres 2024 Yang setuju Ayo Aamiin kan ....,POSITIF
@bobby_risakotta Anies emng sok jago retorika heran sama pendukung ny,NEGATIF
@ch_chotimah2 @jokowi MANGKANYA PILIHLAH ANIES DAN CAK IMIN ORANG NYA BER PRESTASI AMANAH SIDIQ FATHANAH DAN INGIN INDONESIA MENUJU PERUBAHAN AGAR MASYARAKAT ADIL DAN MAKMUR SEJAHTERA.. #AniesMuhaimin2024 #AniesPresiden2024,POSITIF
@Hasbil_Lbs Intinya sih gak jadi wapres gak apa2.. yg penting anies kalah dulu.,NEGATIF
@tawajkt Wkwkwwk signal kuat Anies Baswedan menang 1 putaran....,POSITIF
@arifinms0811 @gibran_tweet @P4P4B0W0_2024 @Ndons_Back @_NusantaraLand_ @bentangnegeri @adri_7i @AlmaghribiS @Kimberley_2024 @florieliciouss @mamamamabiasa @are_inismyname Janji kampanye Anies Dengan putusan MA ini janji politik Anies untuk menghentikan reklamasi di teluk Jakarta tak bisa sepenuhnya terealisasi. Padahal menghentikan reklamasi di Teluk Jakarta menjadi salah satu janji kampanye Anies Baswedan dalam Pemilihan Gubernur DKI Jakarta,NEGATIF
@sami86pilang Telat bos. Pak Anies sudah lakukan apa yang ingin dilakukan oleh Paslon 02 dan 03. Pak Anies sudah menerapkan internet gratis bahkan di ruang-ruang publik juga sudah menerapkan makan siang gratis untuk anak sekolah di Jakarta.,POSITIF
@daysafter180 Tadinya mau anies tp berharap 5 taun lagi di Jakarta biar prokernya tuntas. Malah buru2 banget langsung lompat ke presiden keliatan jg ambisiusnya. Sama aja nanti ujungnya wkwk,NEGATIF
@Fahrihamzah Makin yakin Anies Baswedan pemenang pilpres kali ini,POSITIF
@sobat_anies Yg goblok manusia yg ada di situ yg dengar langsung kok pada diam semua katanya beragama Islam nama Muhammad itu sakral dan tak hubungannya dengan perilaku pelakunya.,NEGATIF
@abu_waras Kalo gue perhatikan sejak dulu di acara2 tv dia gak pernah berbicara positif tentang Anies bahkan meremehkan status Gubernur Jakarta. Hati2 Orasinya membius...saya sempat suka dan jadi followernya.,NEGATIF
@aniesbaswedan MAHASISWA GOBLOK ANAK MUDA TOLOL YG MAU MENDUKUNG ANIS KADRUN BAJINGAN YAMAN NEO PKI PERONGRONG PANCASILA PENGASONG KHILAFAH INTOLERAN DAN RASIS,NEGATIF
@aniesbaswedan Memang anies punya etika...,POSITIF
@Yurissa_Samosir @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @MuhiqR @choymarkochoy @Harywaraz MEMBANGGAKAN SEKALI. SEMOGA BAPAK ANIES BASWEDAN MENJADI PRESIDEN RI 2024. AMIN YA RABB,POSITIF
@KompasTV gw penasaran bagaimana strategi Anies Baswedan dalam menghadapi debat Capres-Cawapres. Pasti seru bgt,POSITIF
@OposisiCerdas Omong kosong 1 putaran aja keok si anies,NEGATIF
@Mayapada0812 @gibran_tweet @Mayapada0812 jadi anies dan imin saling kenal bahkan di kuliah itu hanyalah gimmick belaka doang dong wkwkwkwkw munafik amat klo alasannya anies dan imin saling kenal doang,NEGATIF
@detikcom @aniesbaswedan gak tau ya kalo tim dia yg ngajuiin anies malah kasih jawaban kenpers kalau tim AMIN gak pernah diajak malah tau2 sudah diputus batal oleh KPU. Sekali bohong tetap bohong. ,NEGATIF
@udhi77099 @kurawa Wkwkwk cmn bisa ketawa sambil bilang anies bohong banget ,NEGATIF
@Lembayung071 YANG INGIN KELUAR DARI KONDISI EKONOMI SOSIAL HUKUM spt saat ini..PILIH NO.1.. 5 thn JEKAK DIGITAL MEMBUKA KEWARASAN KITA BAGAIMANA ANIES BERJUANG UTK JAKARTA..Bukan utk dia dan kawan2 nya..,POSITIF
@aniesbaswedan Ga boleh lho di Masjid... Melanggar neeh.. Tapi emang lebih melanggar Prabroro seeh... . Gue males nyerang Anies. Udah pasti kalah...,NEGATIF
@Tararatrap @rustamaji Pangkal mula semua penyakit ini ya presidensial treshold itu sih kalo ga ya Anies bisa maju tanpa perlu Nasdem.. atau harus gandeng cak Imin sebagai cawapres,NEGATIF
@mr_eKID @Erland80 @aniesbaswedan Maksd tweet tersebut diatas adalah apakah anies jg beretika?? Kok mengaris bawahi soal etika?? Pernah dijadikan mentri pernah dibantu jd gubenur eh malah diserang keduanya blm lagi secara sepihak mengandeng imin kd cawapres Apa itu semua membuktikan dia beretika? Think smart,NEGATIF
@reyhan2ff Asli orang2 macam novel dan yusuf ini bikin reputasi Anies jelek Apalagi Yusuf Martak jg punya masalah di Lumpur Lapindo. Kalo si novel mah gausah ditanya lagi,POSITIF
Memilih Anies Baswedan dan Muhaimin Iskandar adalah pilihan yang cerdas untuk membangun masa depan Indonesia yang lebih baik. #sayaAMIN2024,POSITIF
@Mdy_Asmara1701 Ini yg lain kemana dah kok ga keliatan malah cmn Pak Anies yg datang scr langsung tanpa perwakilan. Asli dah Pak Anies dan Cak Imin bener bener adab nomer 1 di tengah kesibukan mereka msi bsa datang tanpa perwakilan. Tetap semangat Pak Anies dan Cak Imin.,POSITIF
"Kita perlu pemimpin yang mampu menyatukan, bukan memecah belah seperti anies",NEGATIF
@DoankWarto Jangan percaya dengan anies ngurus jakarta saja gk becus.,NEGATIF
@kompascom Mendukung Anies-Muhaimin karena janji mereka untuk melindungi sumber daya alam dengan menghentikan ekspor pasir laut,POSITIF
@Stakof Pak Anies kalau udah bicara tentang climate change jangan cuma omong doang dong. Action plan-nya mana nih buat bikin Jakarta lebih hijau?,NEGATIF
@kawanlama_mu @falla_adinda Haha Kl lo di jakarta sih fix lo boong banget lah jangan ikut kelakuan anies yg suka retrorika tapi hasil minus Dan apa yg bisa diharepin dr org2 bohong?? Boong tu yg bener dikit,NEGATIF
@kurawa @KPU_ID Dah terlalu sering Lo bohong dibalut analisis Lo inget investigasi beras busuk digudang DKI Lo susun tulisan gaya detektif profesional hanya untuk mendemonisasi Anies Lo gak malu kalo inget gimana dengkinya ati Lo?,NEGATIF
@kurawa Waduh buzzer anies emg bnyak dan juga bar bar banget.dan komennya jelek tpi kok bisa jd top komen terus ya?,NEGATIF
@BosPurwa Janji Anies akan melibatkan teknokrat tentu saja semua ahli pasti dirangkul utk dijadikan menteri wamen hingga komisaris. Top dah ini sih,POSITIF
@CNNIndonesia Anies sebagai Mantan Gubernur,POSITIF
@UyokBack @gibran_tweet @bengkeldodo Anies itu sering makan kecap Bango manis dimulut aja,NEGATIF
@dirraBintang_ @kumparan Gk heran klo liat2 komenan rasis ngatain cina benci cina itu pasti pendukungnya anies. Isinya emg semua bgitu tiko tiko sdm rendah yg rasis. ,NEGATIF
@CNNIndonesia PKB halu IKN dibangun saat PKB ada didalam pemerintahan Katanya pemilih anies itu cerdas2 tapi kok di kasih materi model gini yak ,NEGATIF
@KompasTV bersama janji pak anies jelas kebutuhan masyarakat akan terpenuhi,POSITIF
@KompasTV Anies gk punya etika dan perasaan kpd org yg menolongnya saat dia terpuruk setelah dipecat jokowi,NEGATIF
@geloraco WALAUPUN PAK BY TURUN GUNUNG SAYA YAKIN PILPRES 2024 YANG AKAN MENANG PASANGAN NO 1 ANIES BASWEDAN DAN MUHAIMIN ISKANDAR. DAN 2024 ANIES BASWEDAN JADI PRESIDEN DAN MUHAIMIN ISKANDAR JADI WAKIL PRESIDEN.,POSITIF
Orang pintar mana mau pilih anies😅😅😅,NEGATIF
@Metro_TV Anies kebanyakan janji,NEGATIF
@tvOneNews Anies itu bodooooh goblok dan tolol. Pendukungnya sama dg yg didukung...!!! Masa diacaranya ada yg menghina Nabi Muhammad SAW beliau diam saja. Anies goblok belum jd presiden aja udah ngedukung penistaan agama.,NEGATIF
@kumparan Cara Anies Baswedan sangat buruk....aib kawan yg menolongnya sudutkan...orang yg tak ada rasa terimakasih ya begini....TDK cocok jadi presiden,NEGATIF
@ekokuntadhi1 Anies apa aja juga maunya dibikin mangkrak . Program dia aja banyak yg gagal,NEGATIF
@Raja_Ndablek @sobat_anies Gagal jadi presiden eh malah jadi jubir presiden gagal...,NEGATIF
@Mayapada0812 @gibran_tweet @Mayapada0812 pentingnya apa gw tanya?? Kenapa ga skalian suruh anak anies debat ama cak imin skalian siapa tau anaknya anies lebih cocok jdi cawapres dia ketimbang si imin,NEGATIF
@nginepdimushola @moh_boesh @CNNIndonesia Kan ada yang bilang Jangan sampai kita kalah kalau kalah dipenjara semua kita wkwk ya ini mereka berusaha menjegal anies karena takut kalau kalah bakal dipenjara Anies,NEGATIF
@mamamamabiasa Alasan taik kucing coba kalau kubu Anies yang begitu pasti sudah koar2 pelanggaran tuh mulut.,NEGATIF
@Beritasatu Kalau sampe pemelihan selesai kena Amin beres lu Firli...di miskinkan bener sama Anis,NEGATIF
@PartaiSocmed Anies capres paling cerdas diantara yg lainnya : 1. alat transportasi adalah kaki 2. Banjir adalah parkiran air 3. angin tidak punya KTP,POSITIF
@msaid_didu Siap2 Anies keok siap narasi pemilu curang Dan dicurangi pak,NEGATIF
@imanlagi suara pak tom lembong ini berkharismatik banget ya anies aja kalah penekanan intonasinya,POSITIF
@Theboys9090 @DokterTifa @gibran_tweet Buzzer cs harus nya pilih Anies for presiden biar bisa tetap makan kalo Anies gagal jadi presiden nambahin pengangguran,POSITIF
masalah anies kerjanya atau eksekusinya buruk. apakah kerja atau eksekusi 2 paslon lainnya lebih baik dri anies ? kan tinggal google proker yg berhasil dan gagal masing capres.,NEGATIF
@tatakujiyati Saat jadi Gubernur belasan kelurahan di DKI tidak ada puskesmas dan tuan anies diem bae kagak ada langkah kongkritnya,NEGATIF
@Pelacur_Istana pengecut ! video jawaban Ahok gak di tampilkan padahal jawaban Ahok menampol si anis yg gak bisa kerja. Jakarta ancur di pimpin anis,NEGATIF
@Muhammad_Saewad Kenapa mesti mikirin Anies Baswedan. Anda saja orang pecatan di PKS berarti anda orang ga becus di organisasi PKS ..!?,NEGATIF
@tempodotco Yaps drainase yg salah drainase rumput 6M kan? Karena drainase rumput sebelumnya aman saja bahkan guyuran hujan lebih lama. Yg bego ya yg ganti rumput gegara nafsu ingin membuat citra anies buruk ckck Lihat video JIS sblm berita rumput diganti.,NEGATIF
336. bagian dari janji kampanye Anies saat Pilkada DKI 2017.️#sayaAMIN2024,POSITIF
@AbdoelRsd @aniesbaswedan @cakimiNOW Gapapa kau tuduh gw pendukung wowo asal jangan kau cap gw sbg pendukung anis. Malu gw,NEGATIF
@PartaiSocmed #99 ini isinya orang2 goblok atau gmn ya? jelas2 Anies bilang dan di tegesin ama mba nana waktu itu (tahun 2019) Anies tanggung jawab ama amanat rakyat ampe 5 tahun.. tuntas.. ga kaya sebelumnya yg baru 2 tahun dah ninggalin buat jd presiden..,POSITIF
@VIVAcoid hasil kinerjanya anies saja masih kebanyakan omong kosong,NEGATIF
@Elmirakid @berlianidris @aniesbaswedan Anies menghadirkan secara langsung orang tua korban dari protes hasil pemilu 2019. Dari hari kejadian sampai detik ini proses peradilan tidak utuh dan Tdk selesai. pesan yg ingin disampaikan adalah tidak terwujudnya rasa keadilan terhadap pihak korban.,POSITIF
@Catatan_ali7 Harusnya begitu orang itu ngomong ngawur langsung di stop sama panitia nya. Gimana sih panitia Desak Anies kok di biarin lanjut ada orang bacot gak jelas.,NEGATIF
@aniesmania Ngeriii...Akan jadi diktator kalau orang ini jadi presiden semoga anies yg presiden,POSITIF
Anies - Cak Imin mengajak rakyat untuk bersama-sama membangun negeri ini. #sayaAMIN2024,POSITIF
@sandiuno Klo cuma janji dan berhayal sy juga bisa berjanji bahwa klo Anies menang sy berjanji naikkan gaji guru antara 50-100 juta perbulan (klo sy jadi Mendikbud),POSITIF
@beritanyaaa @aniesbaswedan Nah disinilah ketololanmu..! Partaisocmed itu tdk pernah berubah haluan dia bersikap taktis melihat mana yg paling sedikit sisi buruknya. Anies itu capres partai pengusungnya akan ikut mengawalnya jika jadi presiden. Omong kosong partai2 itu mau revisi lagi UU KPK.,NEGATIF
@berlianidris @Tan_Mar3M Dari mana duitnya bayarin buzzer buat menghina diri sendiri? Buat apa? Buzzer kubu sebelah yang black campaign ke Anies aja udah turah turah,NEGATIF
@Bahrudiiiiiiiin @aksara_putra52 @NOTASLIMBOY Mala ini untuk membantu masyarakat dengan ormasnya dan tidak melakukan tindakan anarkis dll makanya di era anies minim kejadian buruk oleh Ormas khususnya,NEGATIF
Jauh sebelumnya Anies Baswedan telah membuat Program INDONESIA MENGAJAR. Dia mengirim ribuan sarjana lulusan terbaik ke berbagai pelosok Indonesia. Kini dia maju Capres dia gelorakan forum DESAK ANIES. Mencerdaskan jutaan pemilih. Menjadikan kampanye Pilpres lebih berkualitas.,POSITIF
@PartaiSocmed @aniesbaswedan Yg pling menjijikkan dri pendukung anies itu selalu bilang klo yg gk dkung anies itu bodoh gk cerdas gk pintar dan yg gk dkung anies itu pasti kalangan menengah kebawah Narasi sprti itu trs dgaungkan sma bujjer2 dn pendukungnya.,NEGATIF
"Pencitraan Nomor Satu, Lima Tahun Anies Jadi Gubernur Banyak Proyek Mangkrak!Plaza Senayan | Ndasmu | Satria | Samsul | malmingan | INTJ | Ijazah | INFJ | Ketemu | Minggu | Besok Senin | Onic | INFP |",NEGATIF
@Kenikir27 @msaid_didu Pak Anies hanya janji palsu,NEGATIF
@UAlla0879 @Resty_J_Cayah Ini hanya rasa belas kasian Soal pilihan hati ya tetap Anies Baswedan,POSITIF
@yaelahcok @NOTASLIMBOY Yg ga ada banjir itu di kota mana bandung yg daerah atas aja ada banjir bedanya sejak anies pegang banjir jauh berkurang kalaupun msh ada cepat surutnya..cek data dech jgn framing dr buzzer..kita mah kerasa banget dulu hujan dikit macet dimana2 krn efek ada banjir,NEGATIF
@gm_gm Anies dan Cak imin terbaik buat perbaiki semua kekacauan,POSITIF
@ishqmee Anies terlalu banyak teori makanya gagal bikin JIS #MulutManisAnies,NEGATIF
@DuduAku16 @03__nakula Kaesang tdk perlu kecil hati. Mahasiswa kini aja tdk paham Anies mainkan politik identitas di Pilkada Jakarta 2017. Bgm Anies dgn birokrasinya dgn TGUPP-nya hamburkan APBD. Bgm lemahnya Anies delivery janji DP 0% Reklamasi OKOC dll. Baru 2017 sd 2022 lo. Bgm OrBa??,NEGATIF
@Dahnilanzar @prabowo @gibran_tweet Semoga nanti yang menang yang bagus presiden nya baik cerdas tangkas seperti yang saya harapkan pak Anies Baswedan pemimpin nya Aamiin,POSITIF
@gm_gm Dari semua paslon hanya Anies Cak Imin yang tidak menggebu2 tentang kekuasaan,POSITIF
@aniesbaswedan Keberagaman Indonesia akan semakin diperkuat dengan kepemimpinan Anies Baswedan yang dikenal membawa semangat kebersamaan,POSITIF
@Beritasatu Dendam krn proyek reklamasi gagal sejak Anies menang pilgub kayaknya gerombolan ini gak mau keok kedua kalinya,NEGATIF
@Hopnymaxi1 @barrametric @GeiszChalifah Kelihatan bodoh mu! Di jamannya pak anies berkali kali hujan lebat mengguyur JiS tapi tidak pernah tergenang! Memang klo buzzer kerjaan cari pembenaran yg membela tuannya sekalipun tuannnya tidak tau apa apa tetap dia bela karena akalnya ndak ada,NEGATIF
@liputan6dotcom @250khd Wohoo! Anies Baswedan bikin petani bergoyang! Akses pupuk lancar harga stabil petani makin semangat kerennn,POSITIF
@VIVAcoid Haaaaa ingat di Dki....klau anies jadi gubernur rumah Dp 0% bagi warga... Buktinya BoHong smua jadi Gak usah di perrcaya janjinya,NEGATIF
@kompascom apa gunanya UU otonomi daerah... kalau Pemda masih nunggu instruksi pusat....???? KEMUNDURAN CARA BERPIKIR... Anies Disuruh Beresin Sungai Aja Ga Becus... malah Kerjanya NGERUSAK JALAN...,NEGATIF
@siompulandak @tvOneNews Tau gak kenapa tradisi PM Australia setelah dilantik mengunjungi Jakarta sebagai kunjungan luar negeri pertama? Australia menyadari Indonesia adalah tetangga sebelah. Lagian konteks ASEAN yang dibicarakan Anies itu ada benernya karena secara geografis beneran tetangga.,POSITIF
@MuhadklyAcho Kebanyakan pendukung anies itu superior. Merasa tidak butuh suara rakyat kecil. Padahal kebanyakan pemilih itu orang desa. Orang jakarta sombong-sombong angkuh merasa orang kota jadi meremehkan yang di desa.,NEGATIF
@awemany Dan Anies juga ikutan goblok memberi pesan seolah IKN pasti dibatalkan. Kehilangan suara di Kalimantan pasti!!!,NEGATIF
@antaranews #KitaAmininAja buat Pilpres 2024 gengs Anies sebagai Mantan Gubernur Jakarta dan Cak Imin sebagai politikus yang berperan besar dalam berbagai konteks di Indonesia. Pak Anies Baswedan .. harapan Rakyat Indonesia...Presiden NKRI 2024..#KitaAmininAja,POSITIF
@aniesbaswedan Membawa perubahan tapi Anies cuman bohong doang,NEGATIF
@NdrewsTjan Ktll video Lo setengah setengah!! Gue Udeh liat semuanye full video !! Dan yang gak kalah penting hasil Nye sekarang jakarta gimane pas di pimpin Anies? You know lahh jangan lah di pake sifat jelek Lo untuk menjatuhkan kebaikan seseorang!,POSITIF
@msaid_didu Wajar om untuk cari orang-orang terdekat bukankah waktu di DKI juga pak Anies seperti itu nih udah tua bukanya nyejukin malah jadi kompor trus waktu muda kurang pergaulan ya om...,NEGATIF
@yuniar2650 @Mad49841873 @akbr_mhd @tirta_cipeng Setauku sih banyak blunder kyk bikin janji² yg terkesan omong kosong lupa contohnya apa aja. Pkoknya kyk malu²in Anies doang wkwk,NEGATIF
@GeiszChalifah tuul In syaa Alloh Ma Anies dan Cak Imin jadi Presiden dan Wapres kita perbaiki semua KPK MK Rumput JIS termasuk Perbanyak RSJ dan Sel buat nampung pasien baru de El El,POSITIF
@zegori_ @BangPino__ Tidak semua orang faham apa yg disampaikan Anies. Diantaranya para BuzzerRp dan Haters. Figur Cak Imin dg selera humor yg baik sangat pas jadi Humasnya ide dan gagasan Anies pada kelompok ini. Disamping bisa mencairkan suasana dan wajah keseriusan Anies.,POSITIF
@DoankWarto Jika AMIN kalah ... Si Imin akan dilanjutkan kasus dus durian... Si Anies akan dilanjutkan kasus bansos DKI kasus lahan rumah DP 0.. dan kasus proyek selama menjadi gabener 2017 2022...,NEGATIF
@Mdy_Asmara1701 @cakimiNOW Banyakan omong nih si Imin..sama kayak Anies..,NEGATIF
@Mdy_Asmara1701 Kalau ini uang langsung diserahkan ke komite orang tua murid ya jadi gak bakalan dikorupsi malah kata pak Anies ditambahi sama orang tua murid biar lebih berkualitas makanannya.,POSITIF
@kompascom Pilihan rakyat cerdas ya Pak Anies Baswedan. Jujur amanah dan cerdas. #JokowiProKoruptor,POSITIF
@tempodotco Anies sendiri banyak kasusnya yg belum dibereskan mana bisa KPK jadi Independen ?,NEGATIF
@DPP_PKB @aniesbaswedan @cakimiNOW Mas Anies @aniesbaswedan dan Gus Imin @cakiminNOW sepakat bahwa birokrasi yang bersih profesional dan melayani penting untuk segera diwujudkan .. ayo dukung AniesMuhaimin 2024,POSITIF
@detikcom Kl gagal lempar kesalahan... Tp kl berhasil diakui program dia... Hoiii min oke oce itu programnya anies - sandiaga. Knp melempar kegagalan ke orang lain...,NEGATIF
@braaminn @pandji Kok Msh ada ya yg percaya janji nya Anies.. belajar dari yg dulu waktu Anies jadi gubernur Jakarta..janji manis tp hanya tggl janji saja..,NEGATIF
@BosPurwa @aniesbaswedan Ah pak Anies mah pencitraan doang bilang a dan b tapi ternyata teori kerjaanya tebar janji palsu,NEGATIF
Jakarta dan Cak Imin sebagai politikus yang berperan besar dalam berbagai konteks di Indonesia.,POSITIF
@broirawan @Hilmi28 Katanya uangnya ambil saja pilihnya tetap yang akan berbuat yang terbaik yaitu Bapak Anies Baswedan,POSITIF
@yumedkemed @DeviAtok mmng sgt mungkin hny omong kosong tp stidaknya pak Anies mmbawa dan mengingat tragedi Kanjuruhan &amp; membawanya di panggung sebesar debat capres. oiya lbh ga msk akal lg dukung 03 krn pak mahfud dgn tgipf nya jg hanya omdo saja. apalagi 02 dg pengaruh jokowinya. ada harapan di 01,NEGATIF
@madularang @lhayesno Halah penipu...............beruntung DKI Jakarta punya gubernur anies baswedan dan ulama HRS karena berhasil mencegah terwujudnya keinginan si kribo ini si kunted djanda dan densi untuk menjadikan jakarta seperti suriah....hasil Kerja keras mereka berdua dan dukungan warga DKI.,POSITIF
@Arti_SebuahRasa mahakarya anies gagal mulu dah JISGasak DuitRakyat,NEGATIF
@memelord_666666 Padahal disekitar gua aja banyak banget pendukung anies karna orang uda anti sama pdip dan jokowi mereka mau perubahan lebih baik dan mudah mudahan lebih banyak lg pendukung anies dan jadi presiden 2024 aamiin biar akun buzzer sampah ini makin flop,POSITIF
Faktanya tidak begitu semoga anies bisa merubahnya anies presiden nya #MenangSeputaran https://t.co/FEloRZ3ZMJ,POSITIF
Anies Baswedan merusak demokrasi dengan langkah-langkah yang tidak proporsional.,NEGATIF
@andre_rosiade Bismillah ... AM1N. Saatnya Pak Guru Anies jadi Presiden dan Santri Cak Imin jadi wakilnya. AM1N...,POSITIF
@tvOneNews Rakyat warga Indonesia yg cerdas pasti Anis baswedan pilihannya untuk menjadi presiden semoga Anis pilihan hati nurani rakyat Indonesia terutama pak Anis adalah pilihan Allah SWT aamiin,POSITIF
@kompascom senyum pak anies dan cak imin sungguh sangat tulus untuk rakyat,POSITIF
Anies - Cak Imin simbol persatuan dalam keberagaman. #sayaAMIN2024,POSITIF
@Hasbil_Lbs @dhemit_is_back Survey mah bayaran anies aja menang jd Gubernur walau survey kalah. Bruikikikik. Asal ntr pemilu jgn pake kardus di gembok lagi aja bong hasbil !,NEGATIF
@NCYAngela08 @aniesbaswedan Anies janji omong kosong kayak judul film blockbuster tapi isinya flop.,NEGATIF
@baihaqie2483 @BangPino__ Kan udah dibilang oleh Anies Baswedan di video... bebas mau milih siapapun dan milih dgn alasan apapun.,POSITIF
@ibas404 @KurniaCute3 Gagal membangun JIS bisa jadi alasan Anies menolak IKN meragukan kemampuannya untuk proyek yang lebih besar. #RakyatKorbanJIS JISGasak DuitRakyat,NEGATIF
