full_text,Label
mudah mudah gali informasi ganjar wadas ya rakyat capai proyek strategis hasil campur tangan ganjar,POSITIF
ganjar capres,POSITIF
tekan tum partai dukung anak sangka korupsi menhan duga korupsi beli pesawat tua umur hibah beli aneh hibah tolak biaya awat mahal curiga menhan monopoli korupsi gagal food estate,NEGATIF
Ganjar kalo kalah akan fokus nyabuti uban,NEGATIF
tuju pesan debat hebat rakyat satu selaras pikir kata buat bangun,NEGATIF
ganjar nenyelesaikan wadas warga hak dizallimi wadas asli bawa spanduk wadas kiriminan solo,POSITIF
@ganjarpranowo @mohmahfudmd Suara masyarakat dari berbagai penjuru negeri menjadi momentum penting yang membuktikan bahwa Ganjar-Mahfud mendapatkan dukungan nyata.,POSITIF
fakta bantah ganjar capres,POSITIF
Ganjar Pranowo dan Mahfud sudah paling tepat menjadi presiden di 2024 Dukung ganjar Pilpres 2024 #ganjarpranowo #ganjarpranowofor2024 #GanjarCapres https://t.co/5q9b9iNZzM,POSITIF
banget biar wadas perintah pusat selesai ganjar turun langsung ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja,POSITIF
@kiki_daliyo Memang keliatan ganjar mahfud sangat berkualitas sih,POSITIF
Untuk semua lembaga survey tolong dgn sangat nenangin @ganjarpranowo .. Daripada kena fitnah krna ganjar ga menang..,NEGATIF
ganjar selesai wadas ganjarsikatkorupsi,NEGATIF
Artinya 66% yakin ganjar tidak jujur & tidak bebas korupsi?,NEGATIF
profesr lembaga survey paslon turun paslon ganjar blunder indonesia bocil blunder bilang,NEGATIF
@kompascom Alhamdulillah ya makin banyak gerakan untuk dukung Ganjar Mahfud,POSITIF
ganjar dengar suara sabang merauke wadas dengar,NEGATIF
outfit ganjar debat capres kaleng kaleng ya milik makna paktelur,POSITIF
bodoh buka debat capres yutub cek live durasi jam lihat bahas ham ganjar kebon sirih,POSITIF
calon presiden gagal ganjar capres hebat gemoy culik tangkapprabowo debatcapres masbowogibran visi pakbowo keadilanygpasti,POSITIF
@Gus_Raharjo @ganjarpranowo @mohmahfudmd Dengan banyaknya dukungan dan dengan semangat yang tinggi Ganjar Mahfud maju di pilpres 2024,POSITIF
@tempodotco Case pendukung dan massa relawan Ganjar Mahfud ga satu dua kok yang dapat intervensi dan intimidasi... Paham kan jadi?,NEGATIF
ganjar debat malam bijak hebat tuju nyata nya malam lanjutgan sat,POSITIF
@Dennysiregar7 Semoga pada baca deh program Ganjar-Mahfud ini soalnya keren semua asli,POSITIF
ribut ganjar tengah pantau sifat pimpin tag emosi tiara andini ordal budiman ganjar hotline paris wakanda more debat capres angin paslon sat set ahok mkmk let him cook gemoy ulti emma wadas,NEGATIF
ribut ganjar tengah debatcapres counter penguatandemokrasi satset hampapua terbaiknomor debat emosi ganjar gemoy ahok telak ordal budiman angin wakanda more debatcapres golput wadas mkmk let him cook,NEGATIF
janji manis yang dibuat ganjar bikin rakyat banyak berharap,NEGATIF
ragu hati ganjar pasang mahfid debat kemarin indonesia maju tang ganjar,NEGATIF
Dukung Ganjar Mahfud 2024 #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/qzOOoLJE8Z,POSITIF
radikal ambisi kuasa kumpul oligarki mata sipit aneh ganjar sedia sda sdm potensial sejahtera warga jateng setia provinsi miskin ump rendah,NEGATIF
@MichaJourney Atau tiba tiba pak ganjar dan pak mahfud perform tenshi no shippo,NEGATIF
regulasi dasar cipta adil berantas curang lapis masyarakat ganjar sikat korupsi,NEGATIF
ganjar isu isu selesai ktp wadas ham ragu,NEGATIF
cipta lingkung jujur harga curang ganjar sikat korupsi,POSITIF
@officialinews_ Pilihan yang bijak untuk anak muda yang ingin melihat kepemimpinan yang modern dan adaptif adalah mendukung Ganjar Mahfud,POSITIF
@ganjarpranowo Maju terus untuk mengubah nasib bangsa ini ganjar mahfud m3nang,POSITIF
maaf tarik capres tua rawan sakit pikun,NEGATIF
ganjar bukti calon pimpin sejati milik nyali berani takut hadir debat,NEGATIF
@tvOneNews 2024 sih ganjar pasti kalah ,NEGATIF
santai survei litbang kompas data desember blunder adek armando fenomena asamsulfat nyata time elektabilitas,NEGATIF
bahasa masyarakat tua tukang nipu nggedabrus ganjar,NEGATIF
@ganjarpranowo Bersama Pak Ganjar mari wujudkan impian pemerataan pembangunan di seluruh Indonesia,POSITIF
sosok capres hebat ganjar pimpin,POSITIF
ganjar jelek bilang bagus blunder kritik wajar,NEGATIF
Para bupati dijateng sebut mboten korupsi mboten ngapusi Ganjar mengakar hingga ke desa. #GanjarSikatKorupsi #LanjutGANsemuakerja #LanjutGANsemuamurah https://t.co/TuTMTw7H4m,POSITIF
dukung ganjar menang putar indonesia unggul salam ganjar menang,POSITIF
"Bacot banget, buzzer Ganjar.",NEGATIF
dukung jar sepongin kontol ganjar orang makan narasi tipu islah aneh,NEGATIF
ganjar TIDAK JUJUR SOAL KORUPSI EKTP kan taik,NEGATIF
Selamat pagi sahabat Ganjar-Mahfud. Tetap semangat.,POSITIF
@detikcom Semangat dan dedikasi Ganjar Pranowo dan Mahfud MD dalam menjunjung tinggi nilai-nilai demokrasi layak diapresiasi,POSITIF
ganjar cocok pimpin catat intoleransi ikat organisasi aneh aneh gpmmd ende,POSITIF
@ngopibareng_id gaspoll dukung terus ganjar Mahfud,POSITIF
@hugcomic @sbyfess biarin aja selagi ga dukung ganjar,NEGATIF
@Oleng_YNWA Klo Jokowi ada di barisan Ganjar kalimat itu masuk akal PJ di pecat karena ga dukung Ganjar saat ini jkw di barisan anaknya jd klo ada PJ yg ga dukung Ganjar seharusnya di pertahankan dong,NEGATIF
ganjar pranowo sosok pimpin depan didik hak dasar masyarakat terobos strategis ganjar,POSITIF
wadas ganjar wadas debatcapres,NEGATIF
ganjar berani nyikut wadas rendah roket,NEGATIF
Ganjar mahfud ini kalo pas blunder kyknya paling sedikit yg belain,NEGATIF
"Banjir semarang ga beres2, wadas, korupsi sejumlah pejabat PDIP jateng, program2 ga beres, ga dimasukin ke jejak ganjar?? Biar cerdas kalo jadi buzzer",NEGATIF
"Tim GM kayaknya gak briefing dulu utk acara sepenting ini. Udah outfit  saling bertabrakan, yg paling parah saat Ganjar membuka nomor. Benar2 kacau. Ganjar spt tak menganggap Mahfud. GM bukan tim.",NEGATIF
"RAJA RAJA NTT Tolak Ganjar, pilih PRAGIB",NEGATIF
korupsi ktp nama ganjar pranowo kpk tindak anti korupsi kasusektp,NEGATIF
ganjar anggur ganjar tekan investasi tingkat aspek pasti hukum baik sdm isi industri kongkret bentuk sekolah vokasi sekolah gratis smk insentif keluarga miskin kuliah,NEGATIF
Blunder paling gue benci adalah nonton video porno. Aneh aja sih itu keluar dari calon presiden,NEGATIF
@BeginiCeritany1 @vwexcellent @kompascom @BP_Kaskus Duh om mbk tante acil paklek pakde... Cerdas dikit napa? Konteksnya @ganjarpranowo lagi nyari dukungan Pilih saya kata dia kalo kamu nggk pilih saya nggk akan jadi presiden dan janji2 saya hanya sekedar janji... sederhana khan. Apa pak ganjar harus ngomong..,NEGATIF
@Miduk17 Tolol lu midun .sono urusin ganjar sama wadas nya...,NEGATIF
"orang indo kebal karena makan nasi kuning , gpp asal jangan pilih ganjar",NEGATIF
ALUMNI UNPAD  TOLAK GANJAR PRANOWO CAPRES PDIP,NEGATIF
ham ganjar bicara dialog lupa dialog warga wadas,NEGATIF
BUKTI KEGAGALAN GANJAR SAAT MEMIMPIN JATENG PENGAWASAN TDK ADA...BIKIN SUSAH RATUSAN GURU DI JATENG.. https://t.co/0XuyGFBaj7,NEGATIF
Cie cie cie @ganjarpranowo Gak mau kalah main curang jugaya!,NEGATIF
@Gus_Raharjo @ganjarpranowo saya mendukung pak Ganjar Tuntaskan IKN utk Indonesia maju,NEGATIF
@blantik_pedhet1 yg pasti jokowi presiden 2x periode ganjar???? pasti kalah sama prabowo ,NEGATIF
@DiniLestarii0 Tapi saya ga dukung ganjar pack ehehehe,NEGATIF
barangkali dengar tgb urus agama urus politik tgb dengar masyarakat lombok gabung ganjar aneh banget masyarakat lombok,NEGATIF
kayak capres partai muda capresnya tua,NEGATIF
@Gus_Raharjo Dari pada salah menyalahkan mending dukung penuh pak Ganjar Mahfud,NEGATIF
Ini benarkah? Kwkwkw menarik oh ya setelah Jokowi skr ga dukung ganjar ,NEGATIF
Saran gw jangan pilih ganjar nanti ada UU kaya gini kalo dprnya masih dipimpin banteng,NEGATIF
"loh kok Ganjar? aneh bet buzzer ganjar, pengakuannya tetang jokowi, yg baper malah ganjar wkwk",NEGATIF
Jangan malu  maluin . Nanti kalo jadi presiden. kagak bisa bahasa inggris Gimana  ?,NEGATIF
@kiki_daliyo Yuk kita tetap fokus untuk memberi dukungan kepada Ganjar Mahfud,NEGATIF
Kemiskinan di Jawa Tengah selama Ganjar bertanggung jawab menunjukkan kegagalan Ganjar sebagai gubernur selama hampir satu dekade. Kebangkitan #UbanBukanPakde tunjukkan sesuatu yang berbeda! https://t.co/xU2jn4JmTn,NEGATIF
Elektabilitas Ganjar Mahfud terus menurun di basis NU dan Muhammadiyah. Ga heran kan kenapa wan uban balik puja-puji ,NEGATIF
@_rakyatmerdeka sangat ramai dukung Ganjar Mahfud presiden,POSITIF
ganjar buka ruang investasi tega hukum transparan mudah amp cepat siap sdm sekolah vokasi keluarga miskin anak akses guru debatcapres debatpilpres,POSITIF
hembus isu iriana jahat hasil orang tua mind set rusa ulah iriana sedih politik eniwey visi capres bunyi,NEGATIF
ganjar pranowo capres silaturahmi diam syech sayyid abdul rahim assegaf kenal habib puang makka jalan baji bicara mamajang makassar sabtu datang ganjar sambut peluk hangat ulama kharismatik,POSITIF
Ganjar-Mahfud tegaskan akan lawan korupsi tanpa kompromi! https://t.co/TYiTp4Baww,NEGATIF
"Pak Ganjar, kita muak dengan politik yang busuk",NEGATIF
puji cerdas ganjar hadap tantang isu ektp wadas kendeng,POSITIF
warga miskin hak bantu hukum mas ganjar juang hak hak lanjutgan lanjutgansemuakerja lanjutgansemuamurah,POSITIF
mudah ganjar wadas rakyat kontribusi ganjar proyek strategis nasiona ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja,POSITIF
@ekokuntadhi1 Keren banget pak mahfud dan pak ganjar yg berkomitmen untuk memberantas kasus2 korupsi di indonesia,POSITIF
"waduh tahun 2024, ganjar mahfud banyak kehilangan pendukung, para pendukungnya malah memilih bubar karena tak dihargai ganjar!!! ",NEGATIF
moga dialog ganjar proyek wadas tum bawa solusi positif maju indonesia ganjarsikatkorupsi,NEGATIF
debat perdana ganjar tegas komitmen tega hukum ham ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik,NEGATIF
pilih kerja lanjut darimana rekam jejak food estate gagal tua ganjar gemar korban rakyat wadas kendeng oligarki sesuai amanat buka uud cerdas sejahtera bangsa,POSITIF
@Melihat_Indo Tegas sekali pak ganjar ini dalam menangani kasus korupsi . Saya setuju dengan program Nusakambangan Penjara Koruptor https://t.co/OymNvap0uh,POSITIF
gesture anak ilmu tingkat damping orang tua coba tes adu gagas tingkat anak anak ganjar anak mutiara baswedan acung jempol fahami masyarakat indonesia,NEGATIF
nama ganjar salah sangka ktp debatcapres,POSITIF
@Melihat_Indo Elektabilitas tinggi yaa percaya orang sudah pada all in Ganjar Mahfud kok hehe,POSITIF
urus capres kapai bahas aneh jubirnya jubirnya ganjar deh,NEGATIF
amat nilai debat perdana untung ganjar,POSITIF
simpul debatcapres perdana usung gaya total football serang total manfaat maksimal celah ganjar usung catenaccio cenderung tahan counter attack main aman anak gawang miskin taktik aminungguldebatcapres,POSITIF
alih isu berita henti ektp nyelamatin ganjar,NEGATIF
Ganjar Pranowo dinilai tidak inovatif dalam pengembangan ekonomi.,NEGATIF
Narasi kegagalan Ganjar menjadi semakin kuat karena tidak adanya bukti konkrit prestasi di lapangan IKN. #UbanBukanPakde,NEGATIF
debat uji sejati ganjar bukti hadap warga jawa timur pilih,POSITIF
@ganjarpranowo @mohmahfudmd Berkomitmen bersama pak ganjar untuk terus memajukan Indonesia,POSITIF
Sampai Ganjar tenggelam dengan sendirinya ..,NEGATIF
@Dennysiregar7 Pak Ganjar memang tulus untuk memimpin bangsa Indonesia,POSITIF
blunder tim ganjar akibat serang orang orang risih ilfill tim manfaat momentum sikap paslon undang simpati,NEGATIF
hadir debat atur negara ganjar hadir hati hadir debat,POSITIF
ganjar milik tuntas wadas ganjar miliar ketua kelompok tolak wadas tpn ganjar janji prioritas hak korban wadas debatcapres ya mangat,POSITIF
diskus enggak pakai bahasa kasar kontol inti tiga capres debat kemarin maksimal lip servicenya nonjolin kolusi ganjar mateng demgan materi prnya ganjar ngedongeng,POSITIF
"Ganjar jadi Presiden, seluruh indonesia bisa banjir, banjir Cream Pie 🙄🙄🙄",NEGATIF
@tribunnews Semangat terus pak ganjar mahfud memberikan yang terbaik untuk bangsa dan rakyat,NEGATIF
ganjar itu pilih ikat aneh aneh gpmmd ende,POSITIF
logika aneh henti presiden kasus setnov kasus ganjar kait ganjar selesai hukum libat ktp coba otak pasang,NEGATIF
ganjar pimpin hadir takut debat,POSITIF
@islah_bahrawi @benuaandin Halahh karena Jokowi ga dukung Ganjar aja kamu marah,NEGATIF
@ganjarpranowo @mohmahfudmd Ga salah memang untuk mendukung Ganjar-Mahfud demi Indonesia yg lebih baik,POSITIF
ganjar bilang keluarga miskin salah anak disekolahin sandwich generation,NEGATIF
"NARASI SI @Miduk17 TERNYATA RENDAHAN, MISKIN GAGASAN, PERSIS SEPERTI CAPRESNYA GANJAR,",NEGATIF
@SleepSnorlax48 @MichaJourney Ganjar Pranowo tidak boleh jadi presiden RI karena dianggap merusak harapan pribadi timnas Indonesia,POSITIF
Apa sih prestasi ganjar ....,NEGATIF
ganjar wadas sebal,POSITIF
Anjir wkwkw Semakin yakin gamau milih ganjar Jadi keinget ada yg share ada noraebang tapi wajib isi gform wkwk Mana disponsori oleh partai banteng 🤣,NEGATIF
maaf gagal ngatasin banjir ganjar semarang banjir,NEGATIF
@kiki_daliyo dukungan rakyat full untuk ganjar dan mahfud rakyat tau mana yang baik dan buruk untuk negara indonesia kita,POSITIF
@Nikmatul_Sg Ganjar Mahfud m3nang 𝐆𝐚𝐧𝐣𝐚𝐫 𝐓𝐮𝐧𝐭𝐚𝐬𝐤𝐚𝐧 𝐈𝐊𝐍 semoga saja bisa selesai tepat waktu.,POSITIF
pakai isu wadas serang ganjar debat capres tkn alas temponasional,NEGATIF
@Gus_Raharjo Udahlah kawan kita fokus menangkan Ganjar Mahfud saja,POSITIF
takut debat pimpin negara ganjar pimpin hadap tantang,NEGATIF
Apa yg harus dibanggakan 🤣🤣🤣,NEGATIF
ganjar pranowo sempat keluarga miskin kuliah lanjutgan lanjutgansemuakerja lanjutgansemuamurah ganjarsikatkorupsi ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik debatcapres,POSITIF
@tribunnews Saya All In Ganjar-Mahfud,POSITIF
Jakarta - Tim Kampanye Nasional (TKN) Prabowo-Gibran merespons terkait sejumlah hasil survei di mana Prabowo Subianto-Gibran Rakabuming Raka unggul dari pasangan AMIN dan Ganjar-Mahfud Md. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF
@ganjarpranowo Semoga saja visi misi yang digagas Ganjar Mahfud mampu membantu pendeta Leo dalam memberikan kesehatan serta pendidikan untuk anak-anak yang ada di sana,POSITIF
wujud transparansi proyek strategis masyarakat kontribusi ganjar selesai wadas tum,POSITIF
kotak doang kwkwkwkwkw orang tua ajar keras model gratis mantap dukung ganjar,NEGATIF
pilih pimpin pandai janji pilih ganjar pimpin hadir debat baik indonesia,NEGATIF
Banyak yang merasa Ganjar Pranowo tidak tegas dalam menindak pelanggaran hukum.,NEGATIF
@ajengcute16__ Tak ada kalimat yg bisa dipakai tuk menjelekan Ganjar-Mahfud Gaspolll.....,POSITIF
Fakta setelah debat Ganjar Pranowo membuktikan hanya satu putaran pertama menang presiden RI,POSITIF
@saiful_mujani @Rosianna766Hi Dlu muji2 jokowi skr hina2 jokowi hny krn ga dukung ganjar...rendah sx cra brfkir anda,NEGATIF
@tempodotco Gue tetap gaspol pak Ganjar-Mahfud apapun yg terjadi karena sesuai dgn hati nurani,POSITIF
@Dennysiregar7 Pak ganjar mah the best belom jadi seorang pemimpin aja dah peduli rakyat apalagi dah jadi seorang pemimpin pasti Indonesia akan sejahtera,POSITIF
Kegagalan Ganjar mencerminkan ketidakmampuannya dalam mengelola proyek skala besar. #UbanBukanPakde https://t.co/AMJCUQ9pml,NEGATIF
terang amril ditindaklanjuti kpk nyata mantan bendahara demokrat nazaruddin ganjar terima dana korupsi ktp,NEGATIF
"Ganjar rendahkan profesi MC dan jurnalis,Jangan dipandang sebelah mata, Ganjar. Jurnalis adalah mata dan telinga publik.",NEGATIF
@Melihat_Indo Jangan panik dong tetep santai. Karena memang pak Ganjar Pranowo yang akan jadi presiden selanjutnya,POSITIF
Ganjar Pranowo sering mendapat kritik dari aktivis lingkungan.,NEGATIF
@gm_gm Termasuk Mbah Gun dan tokoh2 yg kemaren juga kah? Sakit hati nya semoga cukup sampai 2024 aja ngk perlu dilanjut ketika Ganjar-Mahfud kalah.,POSITIF
@CNNIndonesia Dah to kalo begini Ganjar pasti kalah... @ganjarpranowo,NEGATIF
Ganjar pencitraan gaya ala2 Jokowi dulu.. wkwkwk,NEGATIF
wadas proyek nasional proyek ganjar wkwkwkwk,POSITIF
kadang heran lo dukung ganjar hak partai pimpin megawati hak kader partai partai pdi maju kader capres capres tum kader,POSITIF
warga wadas dialog titik temu jalan selesai berkat bantu fasilitas ganjar ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja,POSITIF
@ganjarpranowo @mohmahfudmd Doa terbaik untuk pak ganjar mahfud. Semoga menang 1 putaran,POSITIF
bawa ganjar capres,POSITIF
Harusnya Pemerintah itu introspeksi diri lho melihat kinerja mereka Tentang Kesehatan yg tdk bisa mengatasi permasalahan Kesehatan sampai ke pelosok Desa di Indonesia baru setelah Ganjar Mahfud turun langsung ke lapangan semua bisa teratasi dng program Satu Puskesmas di Tiap desa,NEGATIF
gilani wes tua usia uzur gambar boneka memper blas demokrat pilih dukung mas ganjar hai bilangj bentar lagj tinggal majikan kakekdan anak peesiden,NEGATIF
ganjar ham janji selesai fakta wadas enggak pernah selesai masyarakat korban,POSITIF
"saya orang jawa tengah, saya saksi rakyat yang di pimpin. Pak ganjar minim prestasi",NEGATIF
@ganjarpranowo @mohmahfudmd Dari ujung ke ujung pastinya akan terwujud kok bersamaa pak ganjar mahfud,POSITIF
ganjar eksekusi lapang bagus lihat food estate wadas provinsi miskin bodoh hahah ber retorika kerja hancur nyedot asam sulfat,POSITIF
baik debat malam,POSITIF
Kami masyarakat Indonesia mendukung penuh Ganjar Mahfud berantas korupsi #GanjarSikatKorupsi https://t.co/4O28XGDlfE,POSITIF
mari ganjar gerak wujud indonesia,POSITIF
@aliefxzn @dirkmc3 @kurawa @jokowi Blokgobloook Ketauan otak ente lemah Lu ga paham apa yg kami protes lu ga bisa mikir kalu pelecehan atas keputusan konstitusi itu yg kami protes. Bukan soal jokowi ga dukung ganjar gobloooook,NEGATIF
@kegblgnunfaedh biarin aja selagi ga dukung ganjar masih aman dan normal,NEGATIF
@KompasTV Ganjar Mahfud harapan rakyat,POSITIF
@cebongradikal_ @ganjarpranowo Mantaaap.. Gue suka gaya lu.. tetap fokus utk paslon 03 GAMA.. Apapun kondisi hasilnya tetap pak Ganjar-Mahfud.Smoga perjuangan beliau selalu mendapat kelancaran dan tetap solid.,POSITIF
@Gus_Raharjo gak kaget tapi tetep kaget. semoga kampanye yg bersih ganjar mahfud membawa keberkahan,POSITIF
rakyat juang kerja perintah dengar sedia lapang trobosan strategis ganjar,NEGATIF
missing the first half the debate itu kait wadas ganjar kait konflik horizontal pilih daerah dki sih,POSITIF
coba review debat pov honest review the way argue joget gemoynya kinda over isu sensitif hehe ganjar dosa wadas sentuh hihi,POSITIF
buzzer ganjar main isu rendah malu,NEGATIF
cas cis cus duga serang obat ganjar tenang serang paham konteks gagal gemoy alias setel pabrik,POSITIF
survei anyar tempat ganjar saing ketat amin amin jitu pilih strategi ganjar banyak blunder,POSITIF
debatpilpres quotes beda nyata fiksi data sayang menghilight wadas ganjar,POSITIF
Pilihan yang tepat untuk anak muda yang ingin melihat perubahan positif di negeri ini adalah mendukung Ganjar Mahfud #GanjarSikatKorupsi https://t.co/EviDFXvzGz,POSITIF
enak kuasa buat curang suka hati tuding ganjar potensi curang curang orang tuduh curang,NEGATIF
@Melihat_Indo rakyat pasti tau Ganjar adalah sosok yang paling tepat untuk Indonesia,POSITIF
@Prihati_utami Aku tim pan ganjar mahfud dong jelasss,NEGATIF
Ganjar - Mahfud tegak lurus demgan konstitusi🇮🇩 https://t.co/fA8UKDgFsN,POSITIF
"Mas udh sih, lu makin kliatan sanking bencinya jadi goblok wkwkwkwkwk malu maluin ganjar mahfud lu",NEGATIF
@norrstrong gapapa selama ga dukung ganjar,NEGATIF
capres nomor tutup tampil agenda debat beliau damping cawapres anak aparatur negara tingkat camat orang,POSITIF
@Cintada16 Ternyata ga dukung Ganjar krn kalah takut saingan sama Ganjar,NEGATIF
@Dennysiregar7 @KPU_ID Jadilah bijak bahwa Indonesia tdk untuk coba coba Indonesia hanya butuh ganjar mahfud untuk maju dan sejahtera,NEGATIF
@Dennysiregar7 saya percaya pada kemampuan Ganjar Mahfud dalam membawa perubahan struktural yang diperlukan untuk mencapai tujuan maritim Indonesia,POSITIF
Kegagalan Ganjar adalah cermin dari kurangnya keterampilan manajerial dalam menghadapi proyek kompleks. #UbanBukanPakde,NEGATIF
ganjar atas survei elektabilitas capres ganjarpilihanrakyat ganjarcapres,POSITIF
keluarga miskin sarjana dukung tuju program ganjar,NEGATIF
wadas ribut ganjar selesai damai gentle ganjarsikatkorupsi khayal nyata lanjutgansemuamurah lanjutgansemuakerja,POSITIF
"Puan : Capres Ganjar bicara bukan atas pendapat partai, tp pendapat pribadi. Di tendang dari partai tempat bernaung, akibat blunder ber ulang2 dampaknya survey si capres kalah telak, partai pun menyesal mencalonkanya.",NEGATIF
@Jelli_cent Ojo ngaku wong solo nek ra dukung ganjar mahfud. #ganjarmahfudsakjose,POSITIF
@ganjarpranowo Dukung pak Ganjar Mahfud untuk mewujudkan doa dan harapan rakyat️,POSITIF
sugesti gelap kuasa ruang sidang ketua dpr guncang nama ganjar pranowo tuduh libat korupsi ktp harus indonesia raja lela urat nadi korupsi anti korupsi kasusektp,NEGATIF
Narasi kegagalan Ganjar menggambarkan ketiadaan prestasi yang signifikan sebagai penerus Jokowi di IKN. #UbanBukanPakde,NEGATIF
Banyak yang menganggap Ganjar Pranowo kurang memperhatikan sektor pariwisata.,NEGATIF
Ganjar Panik 03 Kalah wah sedih banget nih,NEGATIF
aneh ganjar tinggal pulau jawa tinggal pulau jawa ganjar kampanye indonesia kerja tugas indonesia alternatif jadwal presiden bocor dahulu ganjar ong pdip istana,NEGATIF
kerja nya mantap omong kosong ganjar menang pilih baik,NEGATIF
"kalo ada alasan gak pilih ganjar mahfud karena disokong pdi, ",NEGATIF
Kacau...tolak PDIP. Tolak Ganjar. Tenggelamkan PDIP 2024. ,NEGATIF
Hasto Nilai Intimidasi Jadi Pemicu Merosotnya Elektabilitas Ganjar-Mahfud https://t.co/62elm0OaOE,NEGATIF
@SimanjuntakElly @iwanfals Karena ga dukung Ganjar ya,NEGATIF
"Kita rakyat di bikin susah,tapi pejabat dan pengusaha di bikin gampang",NEGATIF
"Sampe aja ada orang Jateng yang ngga tau Pak Ganjar aneh deh, serius kwkwk",NEGATIF
@ekokuntadhi1 Dengan melanjutkan IKN tentunya makin bangga dengan kepemimpinan Ganjar Mahfud kelak,NEGATIF
Woi! Jawa Tengah jadi urutan kasus korupsi terendah Emang mantep bgt deh kinerja pak Ganjar capres 2024 kita ini #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjuGANsemuakerja https://t.co/5qhDW23rKN,POSITIF
nama ganjar pranowo salah terima dana korupsi ktp anti korupsi kasusektp,POSITIF
naik elektabilitasnya kadung masyarakat milik pilih ganjar jatuh orang strategi politik rendah miskin ide gampang baca masyarakat indonesia pdipnyungsep hinggadibawah persen,NEGATIF
bikin malu maluin fans dan pendukung dongo aja !! ,NEGATIF
kocak gubernur petan gagal pakai kartu tani olah gagal perintah pusat konyol jarr ganjar,POSITIF
ganjar pontang panting dukung ikn jilat mah ngaruuh blas percumaa militan ganjar balas curang ganjar dukung the best capres,NEGATIF
moga ganjar abuya muhtadi sehat mashaallah lancar,POSITIF
@officialinews_ Ayoo pak Ganjar Mahfud semangat majukan Indonesia,POSITIF
Jangan khawatir gabung pun pemenangnya tetap Ganjar &amp; Mahfud MD ini suara rakyat.,POSITIF
@SINDOnews Mantap memang semua akan Ganjar Mahfud pada akhirnya,POSITIF
dukung ganjar menang maju indonesia,POSITIF
Sedangkan paslon Ganjar-Mahfud dan Anies-Cak Imin sama-sama masih berpeluang untuk lolos ke putaran kedua maupun tereliminasi lanjut Gema. Survei ini dilakukan pada periode 5- 12November 2023 di 38 provinsi seluruh Indonesia dengan total 1.420 responden.,POSITIF
@kiki_daliyo Keyakinan dan doa optimis akan membawa energi positif. Semoga Nomor 3 memenangkan hati dan dukungan rakyat. Gaspol Ganjar Mahfud,NEGATIF
mending gausah jadi capres pak gaada yang dukung,NEGATIF
@kiki_daliyo Semogaa pak ganjar dan pak Mahfud bisa menjadi penerusnya pak Jokowi selaluu,POSITIF
ganjarsikatkorupsi lanjutgansemuakerja lanjutgansemuamurah campur tangan ganjar proyek wadas food estate,NEGATIF
Banyak yang menganggap Ganjar Pranowo tidak adil dalam distribusi bantuan.,NEGATIF
ganjar manfaat isu naik gaji guru untung politik terbuktiinkonstituonal orasi,POSITIF
program ganjar itu gagal ganjarsikatkorupsi,NEGATIF
point ganjar sempat anak keluarga miskin kuliah jalan gala program anak deh entar ribut rumah tangga anak ygy,POSITIF
"Jabatan adalah amanah, Ganjar tidak amanah pada masyarakat Jateng.",NEGATIF
@DPP_PKB @aniesbaswedan @cakimiNOW Tetap pilih GANJAR MAHFUD,POSITIF
terobos strategis ganjar oernaah ragu zaman gubernur,POSITIF
otw hatrick kalah pilih umum ganjar maah jatuh sih prediksi muncul salah langkah blunder jogging gbk adzan masuk master chef aneh banget orang kalem aneh,NEGATIF
Ganjar ternyata gak bisa bicara bahasa inggris . . .   Ditanya apa jawabnya apa . . . Gitu mau jadi Presiden  ?  Malu maluin . . .,NEGATIF
@kumparan Ganjar pasti kalah dia tidak punya gagasan kecuali menyerang pemerintahan yg sekarang ini jika nyata salah lebih baik diam gak usah banyak bicara dan jika jadi silahkan di perbaiki..,NEGATIF
@MauritsAlberth @islah_bahrawi Lu merasa cerdas tapi lbh jelas kelihatan gobloknya. Pilihan paling realistis Ganjar Mahfud dgn segala kredibilitas/rekam jejak dan kelebihan pasangan itu.,POSITIF
buzzer pilih bego analisa buruk anggap bodoh tonton lahap amp ganjar tonton tolong akal sehat analisa jujur otak cekok bohong bawa perilaku buruk hidup,POSITIF
Ganjar Pranowo dinilai tidak serius dalam menangani masalah banjir.,NEGATIF
@kiki_daliyo Pokoknya dukung Ganjar Mahfud biar korupsi gak ada lagi,POSITIF
gagas ganjar gagal ganjarsikatkorupsi,POSITIF
@VIVAcoid dalam suasana politik yg sering kali menjauhkan pemimpin dari rakyat Ganjar Mahfud adalah penyegar mereka terus memperkuat ikatan mereka dengan masyarakat dan berusaha memahami kebutuhan mereka Ganjar Mahfud,POSITIF
